noise_audit_id,entity_type,entity_id,service_id,motorcycle_id,workshop_id,field_name,issue_type,issue_category,severity,is_intentional_noise,observed_value,original_clean_value,canonical_clean_value,clean_value_available,detection_source,repair_action,repair_applied,ml_handling,noise_rule_version,data_origin,generator_version,random_seed,scenario_id,notes,original_clean_value_available
NAU0012651,SERVICE_TASK,STK0054348,SVC011193,MC002687,WS0003,display_title,CONTROLLED_TEXT_NOISE,TEXT_VARIATION,LOW,1,CVT Kayışı Kntrlü ve genel durum değerlendirmesi,,CVT Kayışı Kontrolü,1,service_tasks.title_variant_type,USE_TASK_CODE_OR_CANONICAL_TAXONOMY,0,DO_NOT_USE_RAW_TITLE_AS_TARGET_KEY,TEXT_NOISE_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,Exact pre-noise display string was not persisted. Canonical taxonomy label is provided as a reference; task_code remains the stable ML key.,0
NAU0012652,SERVICE_STATUS,SSH0084281,SVC011194,MC002688,WS0002,completed_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2023-09-07 11:50:00,,2023-09-07 13:32:00,1,SERVICE_TASKS.COMPLETED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,SERVICE_COMPLETED_BEFORE_LAST_TASK_COMPLETION,0
NAU0012653,SERVICE_STATUS,SSH0084290,SVC011195,MC002688,WS0002,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2023-12-22 10:29:00,,2023-12-22 16:46:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
NAU0012654,SERVICE_STATUS,SSH0084298,SVC011196,MC002688,WS0002,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2024-05-25 13:48:00,,2024-05-25 14:33:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
NAU0012655,SERVICE_STATUS,SSH0084305,SVC011197,MC002688,WS0002,completed_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2024-08-09 13:09:00,,2024-08-09 16:31:00,1,SERVICE_TASKS.COMPLETED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,SERVICE_COMPLETED_BEFORE_LAST_TASK_COMPLETION,0
NAU0012656,SERVICE_STATUS,SSH0084313,SVC011198,MC002688,WS0002,completed_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2025-07-03 12:19:00,,2025-07-03 17:14:00,1,SERVICE_TASKS.COMPLETED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,SERVICE_COMPLETED_BEFORE_LAST_TASK_COMPLETION,0
NAU0012657,SERVICE_STATUS,SSH0084314,SVC011198,MC002688,WS0002,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2025-07-03 08:32:00,,2025-07-03 17:15:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
NAU0012658,SERVICE_TASK,STK0054375,SVC011199,MC002688,WS0002,display_title,CONTROLLED_TEXT_NOISE,TEXT_VARIATION,LOW,1,Ön Amortisör Kntrlü,,Ön Amortisör Kontrolü,1,service_tasks.title_variant_type,USE_TASK_CODE_OR_CANONICAL_TAXONOMY,0,DO_NOT_USE_RAW_TITLE_AS_TARGET_KEY,TEXT_NOISE_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,Exact pre-noise display string was not persisted. Canonical taxonomy label is provided as a reference; task_code remains the stable ML key.,0
NAU0012659,SERVICE_STATUS,SSH0084329,SVC011200,MC002689,WS0002,completed_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2024-04-20 11:33:00,,2024-04-20 17:12:00,1,SERVICE_TASKS.COMPLETED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,SERVICE_COMPLETED_BEFORE_LAST_TASK_COMPLETION,0
NAU0012660,SERVICE_STATUS,SSH0084330,SVC011200,MC002689,WS0002,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2024-04-20 11:06:00,,2024-04-20 17:13:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
NAU0012661,SERVICE_STATUS,SSH0084336,SVC011201,MC002689,WS0002,completed_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2025-09-08 16:02:00,,2025-09-08 16:40:00,1,SERVICE_TASKS.COMPLETED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,SERVICE_COMPLETED_BEFORE_LAST_TASK_COMPLETION,0
NAU0012662,SERVICE_STATUS,SSH0084353,SVC011203,MC002690,WS0008,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2024-05-09 08:29:00,,2024-05-09 11:25:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
NAU0012663,SERVICE_STATUS,SSH0084367,SVC011205,MC002690,WS0008,completed_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2024-12-18 13:18:00,,2024-12-18 13:38:00,1,SERVICE_TASKS.COMPLETED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,SERVICE_COMPLETED_BEFORE_LAST_TASK_COMPLETION,0
NAU0012664,SERVICE_TASK,STK0054407,SVC011206,MC002690,WS0008,display_title,CONTROLLED_TEXT_NOISE,TEXT_VARIATION,LOW,1,Fren Hidroliği Değiştirildi,,Fren Hidroliği Değişimi,1,service_tasks.title_variant_type,USE_TASK_CODE_OR_CANONICAL_TAXONOMY,0,DO_NOT_USE_RAW_TITLE_AS_TARGET_KEY,TEXT_NOISE_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,Exact pre-noise display string was not persisted. Canonical taxonomy label is provided as a reference; task_code remains the stable ML key.,0
NAU0012665,SERVICE_STATUS,SSH0084384,SVC011207,MC002690,WS0008,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2025-08-09 14:18:00,,2025-08-09 14:34:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
NAU0012666,SERVICE_STATUS,SSH0084391,SVC011208,MC002690,WS0008,completed_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2026-05-25 09:38:00,,2026-05-25 12:11:00,1,SERVICE_TASKS.COMPLETED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,SERVICE_COMPLETED_BEFORE_LAST_TASK_COMPLETION,0
NAU0012667,SERVICE_STATUS,SSH0084398,SVC011209,MC002691,WS0008,completed_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2024-07-19 15:10:00,,2024-07-19 17:28:00,1,SERVICE_TASKS.COMPLETED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,SERVICE_COMPLETED_BEFORE_LAST_TASK_COMPLETION,0
NAU0012668,SERVICE_STATUS,SSH0084399,SVC011209,MC002691,WS0008,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2024-07-19 12:28:00,,2024-07-19 17:29:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
NAU0012669,SERVICE_STATUS,SSH0084407,SVC011210,MC002691,WS0008,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2025-10-13 09:34:00,,2025-10-13 11:16:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
NAU0012670,SERVICE_STATUS,SSH0084414,SVC011211,MC002691,WS0008,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2026-01-29 08:27:00,,2026-01-29 14:20:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
NAU0012671,SERVICE_STATUS,SSH0084421,SVC011212,MC002692,WS0008,completed_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2024-10-03 14:26:00,,2024-10-03 15:20:00,1,SERVICE_TASKS.COMPLETED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,SERVICE_COMPLETED_BEFORE_LAST_TASK_COMPLETION,0
NAU0012672,SERVICE_TASK,STK0054439,SVC011212,MC002692,WS0008,display_title,CONTROLLED_TEXT_NOISE,TEXT_VARIATION,LOW,1,Genel Güvenlik Kntrlü ve genel durum değerlendirmesi,,Genel Güvenlik Kontrolü,1,service_tasks.title_variant_type,USE_TASK_CODE_OR_CANONICAL_TAXONOMY,0,DO_NOT_USE_RAW_TITLE_AS_TARGET_KEY,TEXT_NOISE_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,Exact pre-noise display string was not persisted. Canonical taxonomy label is provided as a reference; task_code remains the stable ML key.,0
NAU0012673,SERVICE_STATUS,SSH0084429,SVC011213,MC002692,WS0008,completed_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2025-01-15 14:08:00,,2025-01-15 16:34:00,1,SERVICE_TASKS.COMPLETED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,SERVICE_COMPLETED_BEFORE_LAST_TASK_COMPLETION,0
NAU0012674,SERVICE_STATUS,SSH0084454,SVC011216,MC002692,WS0008,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2025-11-29 14:54:00,,2025-11-29 16:55:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
NAU0012675,SERVICE_TASK,STK0054459,SVC011216,MC002692,WS0008,display_title,CONTROLLED_TEXT_NOISE,TEXT_VARIATION,LOW,1,Motor Yagi Değişimi,,Motor Yağı Değişimi,1,service_tasks.title_variant_type,USE_TASK_CODE_OR_CANONICAL_TAXONOMY,0,DO_NOT_USE_RAW_TITLE_AS_TARGET_KEY,TEXT_NOISE_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,Exact pre-noise display string was not persisted. Canonical taxonomy label is provided as a reference; task_code remains the stable ML key.,0
NAU0012676,SERVICE_STATUS,SSH0084461,SVC011217,MC002692,WS0008,completed_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2026-04-13 11:22:00,,2026-04-13 13:26:00,1,SERVICE_TASKS.COMPLETED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,SERVICE_COMPLETED_BEFORE_LAST_TASK_COMPLETION,0
NAU0012677,SERVICE_STATUS,SSH0084468,SVC011218,MC002692,WS0008,completed_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2026-07-07 08:01:00,,2026-07-07 17:16:00,1,SERVICE_TASKS.COMPLETED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,SERVICE_COMPLETED_BEFORE_LAST_TASK_COMPLETION,0
NAU0012678,SERVICE_STATUS,SSH0084469,SVC011218,MC002692,WS0008,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2026-07-07 12:04:00,,2026-07-07 17:17:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
NAU0012679,SERVICE_STATUS,SSH0084475,SVC011219,MC002694,WS0002,completed_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2021-10-22 11:26:00,,2021-10-22 13:07:00,1,SERVICE_TASKS.COMPLETED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,SERVICE_COMPLETED_BEFORE_LAST_TASK_COMPLETION,0
NAU0012680,SERVICE_STATUS,SSH0084483,SVC011220,MC002694,WS0002,completed_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2022-02-01 13:22:00,,2022-02-01 14:14:00,1,SERVICE_TASKS.COMPLETED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,SERVICE_COMPLETED_BEFORE_LAST_TASK_COMPLETION,0
NAU0012681,SERVICE_STATUS,SSH0084490,SVC011221,MC002694,WS0002,completed_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2022-10-03 08:57:00,,2022-10-03 10:58:00,1,SERVICE_TASKS.COMPLETED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,SERVICE_COMPLETED_BEFORE_LAST_TASK_COMPLETION,0
NAU0012682,SERVICE_STATUS,SSH0084506,SVC011223,MC002694,WS0002,completed_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2024-06-15 08:57:00,,2024-06-15 12:08:00,1,SERVICE_TASKS.COMPLETED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,SERVICE_COMPLETED_BEFORE_LAST_TASK_COMPLETION,0
NAU0012683,SERVICE_STATUS,SSH0084507,SVC011223,MC002694,WS0002,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2024-06-15 09:40:00,,2024-06-15 12:09:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
NAU0012684,SERVICE_STATUS,SSH0084522,SVC011225,MC002694,WS0002,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2025-06-04 08:49:00,,2025-06-04 12:10:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
NAU0012685,SERVICE_STATUS,SSH0084529,SVC011226,MC002694,WS0002,completed_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2025-08-20 14:09:00,,2025-08-20 16:39:00,1,SERVICE_TASKS.COMPLETED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,SERVICE_COMPLETED_BEFORE_LAST_TASK_COMPLETION,0
NAU0012686,SERVICE_STATUS,SSH0084530,SVC011226,MC002694,WS0002,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2025-08-20 16:21:00,,2025-08-20 16:40:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
NAU0012687,SERVICE_STATUS,SSH0084537,SVC011227,MC002694,WS0002,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2026-05-07 13:40:00,,2026-05-07 14:42:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
NAU0012688,SERVICE_STATUS,SSH0084544,SVC011228,MC002695,WS0002,completed_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2022-04-15 10:29:00,,2022-04-15 14:50:00,1,SERVICE_TASKS.COMPLETED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,SERVICE_COMPLETED_BEFORE_LAST_TASK_COMPLETION,0
NAU0012689,SERVICE_STATUS,SSH0084552,SVC011229,MC002695,WS0002,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2023-03-13 09:15:00,,2023-03-13 14:10:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
NAU0012690,SERVICE_STATUS,SSH0084574,SVC011232,MC002695,WS0002,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2025-03-28 14:02:00,,2025-03-28 15:10:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
NAU0012691,SERVICE_STATUS,SSH0084580,SVC011233,MC002695,WS0002,completed_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2026-03-20 11:18:00,,2026-03-20 13:24:00,1,SERVICE_TASKS.COMPLETED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,SERVICE_COMPLETED_BEFORE_LAST_TASK_COMPLETION,0
NAU0012692,SERVICE_STATUS,SSH0084581,SVC011233,MC002695,WS0002,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2026-03-20 12:20:00,,2026-03-20 13:25:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
NAU0012693,SERVICE_TASK,STK0054542,SVC011234,MC002696,WS0001,display_title,CONTROLLED_TEXT_NOISE,TEXT_VARIATION,LOW,1,Fren Hidroliği Değişimi,,Fren Hidroliği Değişimi,1,service_tasks.title_variant_type,USE_TASK_CODE_OR_CANONICAL_TAXONOMY,0,DO_NOT_USE_RAW_TITLE_AS_TARGET_KEY,TEXT_NOISE_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,Exact pre-noise display string was not persisted. Canonical taxonomy label is provided as a reference; task_code remains the stable ML key.,0
NAU0012694,SERVICE,SVC011235,SVC011235,MC002696,WS0001,odometer_km,MILEAGE_ESTIMATED,OBSERVATION_UNCERTAINTY,MEDIUM,0,42104,,,0,services.is_mileage_estimated,KEEP_WITH_QUALITY_FLAG,0,KEEP_AND_INCLUDE_MILEAGE_QUALITY_FEATURES,MILEAGE_UNCERTAINTY_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,This is modeled measurement uncertainty rather than a known corrupted value. No hidden true odometer value is claimed by the audit table.,0
NAU0012695,SERVICE_STATUS,SSH0084597,SVC011235,MC002696,WS0001,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2022-05-10 13:41:00,,2022-05-10 14:45:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
NAU0012696,SERVICE_TASK,STK0054544,SVC011235,MC002696,WS0001,display_title,CONTROLLED_TEXT_NOISE,TEXT_VARIATION,LOW,1,Motor Yagi Değiştirildi,,Motor Yağı Değişimi,1,service_tasks.title_variant_type,USE_TASK_CODE_OR_CANONICAL_TAXONOMY,0,DO_NOT_USE_RAW_TITLE_AS_TARGET_KEY,TEXT_NOISE_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,Exact pre-noise display string was not persisted. Canonical taxonomy label is provided as a reference; task_code remains the stable ML key.,0
NAU0012697,SERVICE_STATUS,SSH0084603,SVC011236,MC002696,WS0001,completed_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2022-06-30 09:55:00,,2022-06-30 13:10:00,1,SERVICE_TASKS.COMPLETED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,SERVICE_COMPLETED_BEFORE_LAST_TASK_COMPLETION,0
