customer_id,workshop_id,customer_type,first_seen_date,city,region,is_fleet_customer,preferred_contact,acquisition_channel,synthetic_alias,is_active,churn_date,data_origin,generator_version,random_seed,notes
C002198,WS0008,INDIVIDUAL,2022-09-27,Gaziantep,Güneydoğu Anadolu,0,SMS,REFERRAL,Customer_002198,1,,SYNTHETIC,1.3.0,42,
C002199,WS0006,INDIVIDUAL,2023-10-11,Konya,İç Anadolu,0,SMS,REFERRAL,Customer_002199,1,,SYNTHETIC,1.3.0,42,
C002200,WS0001,INDIVIDUAL,2023-08-17,İstanbul,Marmara,0,WHATSAPP,ORGANIC,Customer_002200,1,,SYNTHETIC,1.3.0,42,
C002201,WS0003,INDIVIDUAL,2026-04-08,İzmir,Ege,0,WHATSAPP,ORGANIC,Customer_002201,1,,SYNTHETIC,1.3.0,42,
C002202,WS0005,INDIVIDUAL,2023-07-28,Antalya,Akdeniz,0,WHATSAPP,SOCIAL_MEDIA,Customer_002202,1,,SYNTHETIC,1.3.0,42,
C002203,WS0007,INDIVIDUAL,2025-08-08,Adana,Akdeniz,0,EMAIL,ORGANIC,Customer_002203,1,,SYNTHETIC,1.3.0,42,
C002204,WS0004,COMMERCIAL,2024-07-17,Bursa,Marmara,0,PHONE,FLEET_PARTNERSHIP,Customer_002204,1,,SYNTHETIC,1.3.0,42,
C002205,WS0001,INDIVIDUAL,2022-03-31,İstanbul,Marmara,0,WHATSAPP,REFERRAL,Customer_002205,1,,SYNTHETIC,1.3.0,42,
C002206,WS0007,INDIVIDUAL,2023-04-09,Adana,Akdeniz,0,SMS,GOOGLE_MAPS,Customer_002206,1,,SYNTHETIC,1.3.0,42,
C002207,WS0006,INDIVIDUAL,2025-01-22,Konya,İç Anadolu,0,WHATSAPP,GOOGLE_MAPS,Customer_002207,1,,SYNTHETIC,1.3.0,42,
C002208,WS0001,INDIVIDUAL,2021-10-16,İstanbul,Marmara,0,SMS,SOCIAL_MEDIA,Customer_002208,0,2025-02-20,SYNTHETIC,1.3.0,42,
C002209,WS0001,INDIVIDUAL,2022-05-25,İstanbul,Marmara,0,WHATSAPP,WALK_IN,Customer_002209,1,,SYNTHETIC,1.3.0,42,
C002210,WS0003,INDIVIDUAL,2025-03-22,İzmir,Ege,0,WHATSAPP,REFERRAL,Customer_002210,0,2025-09-22,SYNTHETIC,1.3.0,42,
C002211,WS0004,INDIVIDUAL,2023-05-10,Bursa,Marmara,0,WHATSAPP,WALK_IN,Customer_002211,1,,SYNTHETIC,1.3.0,42,
C002212,WS0008,INDIVIDUAL,2025-10-19,Gaziantep,Güneydoğu Anadolu,0,PHONE,ORGANIC,Customer_002212,1,,SYNTHETIC,1.3.0,42,
C002213,WS0002,INDIVIDUAL,2021-04-10,Ankara,İç Anadolu,0,SMS,REFERRAL,Customer_002213,0,2021-10-29,SYNTHETIC,1.3.0,42,
C002214,WS0003,COMMERCIAL,2025-08-30,İzmir,Ege,0,WHATSAPP,REFERRAL,Customer_002214,1,,SYNTHETIC,1.3.0,42,
C002215,WS0009,INDIVIDUAL,2025-05-23,Samsun,Karadeniz,0,WHATSAPP,ORGANIC,Customer_002215,1,,SYNTHETIC,1.3.0,42,
C002216,WS0009,COMMERCIAL,2023-08-21,Samsun,Karadeniz,0,EMAIL,FLEET_PARTNERSHIP,Customer_002216,1,,SYNTHETIC,1.3.0,42,
C002217,WS0009,INDIVIDUAL,2021-05-15,Samsun,Karadeniz,0,WHATSAPP,ORGANIC,Customer_002217,1,,SYNTHETIC,1.3.0,42,
C002218,WS0005,INDIVIDUAL,2026-05-20,Antalya,Akdeniz,0,WHATSAPP,REFERRAL,Customer_002218,1,,SYNTHETIC,1.3.0,42,
C002219,WS0002,INDIVIDUAL,2024-02-08,Ankara,İç Anadolu,0,WHATSAPP,REFERRAL,Customer_002219,1,,SYNTHETIC,1.3.0,42,
C002220,WS0006,INDIVIDUAL,2024-12-01,Konya,İç Anadolu,0,PHONE,ORGANIC,Customer_002220,1,,SYNTHETIC,1.3.0,42,
C002221,WS0009,INDIVIDUAL,2023-02-02,Samsun,Karadeniz,0,PHONE,GOOGLE_MAPS,Customer_002221,1,,SYNTHETIC,1.3.0,42,
C002222,WS0005,INDIVIDUAL,2024-05-25,Antalya,Akdeniz,0,WHATSAPP,WALK_IN,Customer_002222,1,,SYNTHETIC,1.3.0,42,
C002223,WS0002,INDIVIDUAL,2022-07-11,Ankara,İç Anadolu,0,SMS,ORGANIC,Customer_002223,1,,SYNTHETIC,1.3.0,42,
C002224,WS0001,INDIVIDUAL,2022-01-14,İstanbul,Marmara,0,PHONE,WALK_IN,Customer_002224,1,,SYNTHETIC,1.3.0,42,
C002225,WS0008,INDIVIDUAL,2026-03-03,Gaziantep,Güneydoğu Anadolu,0,EMAIL,GOOGLE_MAPS,Customer_002225,0,2026-06-17,SYNTHETIC,1.3.0,42,
C002226,WS0003,INDIVIDUAL,2024-06-25,İzmir,Ege,0,WHATSAPP,WALK_IN,Customer_002226,1,,SYNTHETIC,1.3.0,42,
C002227,WS0006,INDIVIDUAL,2021-08-31,Konya,İç Anadolu,0,PHONE,SOCIAL_MEDIA,Customer_002227,1,,SYNTHETIC,1.3.0,42,
C002228,WS0010,INDIVIDUAL,2022-06-21,Eskişehir,İç Anadolu,0,WHATSAPP,WALK_IN,Customer_002228,1,,SYNTHETIC,1.3.0,42,
C002229,WS0001,INDIVIDUAL,2025-12-29,İstanbul,Marmara,0,WHATSAPP,SOCIAL_MEDIA,Customer_002229,1,,SYNTHETIC,1.3.0,42,
C002230,WS0003,INDIVIDUAL,2024-08-18,İzmir,Ege,0,PHONE,GOOGLE_MAPS,Customer_002230,1,,SYNTHETIC,1.3.0,42,
C002231,WS0004,INDIVIDUAL,2022-05-20,Bursa,Marmara,0,PHONE,WALK_IN,Customer_002231,1,,SYNTHETIC,1.3.0,42,
C002232,WS0006,INDIVIDUAL,2022-01-17,Konya,İç Anadolu,0,EMAIL,REFERRAL,Customer_002232,1,,SYNTHETIC,1.3.0,42,
C002233,WS0005,INDIVIDUAL,2025-01-17,Antalya,Akdeniz,0,WHATSAPP,SOCIAL_MEDIA,Customer_002233,1,,SYNTHETIC,1.3.0,42,
C002234,WS0008,INDIVIDUAL,2024-11-19,Gaziantep,Güneydoğu Anadolu,0,WHATSAPP,SOCIAL_MEDIA,Customer_002234,1,,SYNTHETIC,1.3.0,42,
C002235,WS0002,INDIVIDUAL,2024-03-12,Ankara,İç Anadolu,0,WHATSAPP,WALK_IN,Customer_002235,1,,SYNTHETIC,1.3.0,42,
C002236,WS0002,INDIVIDUAL,2023-03-09,Ankara,İç Anadolu,0,PHONE,WALK_IN,Customer_002236,1,,SYNTHETIC,1.3.0,42,
C002237,WS0006,INDIVIDUAL,2021-04-27,Konya,İç Anadolu,0,PHONE,GOOGLE_MAPS,Customer_002237,1,,SYNTHETIC,1.3.0,42,
C002238,WS0009,INDIVIDUAL,2023-11-16,Samsun,Karadeniz,0,WHATSAPP,ORGANIC,Customer_002238,1,,SYNTHETIC,1.3.0,42,
C002239,WS0010,INDIVIDUAL,2021-11-22,Eskişehir,İç Anadolu,0,WHATSAPP,GOOGLE_MAPS,Customer_002239,1,,SYNTHETIC,1.3.0,42,
C002240,WS0008,INDIVIDUAL,2021-12-07,Gaziantep,Güneydoğu Anadolu,0,WHATSAPP,SOCIAL_MEDIA,Customer_002240,1,,SYNTHETIC,1.3.0,42,
C002241,WS0002,COMMERCIAL,2024-05-16,Ankara,İç Anadolu,0,PHONE,DIRECT_SALES,Customer_002241,1,,SYNTHETIC,1.3.0,42,
C002242,WS0001,INDIVIDUAL,2025-05-17,İstanbul,Marmara,0,WHATSAPP,REFERRAL,Customer_002242,0,2025-10-28,SYNTHETIC,1.3.0,42,
C002243,WS0005,INDIVIDUAL,2024-08-08,Antalya,Akdeniz,0,SMS,ORGANIC,Customer_002243,1,,SYNTHETIC,1.3.0,42,
C002244,WS0005,INDIVIDUAL,2025-02-03,Antalya,Akdeniz,0,WHATSAPP,WALK_IN,Customer_002244,1,,SYNTHETIC,1.3.0,42,
C002245,WS0010,INDIVIDUAL,2023-11-19,Eskişehir,İç Anadolu,0,WHATSAPP,ORGANIC,Customer_002245,1,,SYNTHETIC,1.3.0,42,
C002246,WS0006,INDIVIDUAL,2024-08-25,Konya,İç Anadolu,0,WHATSAPP,REFERRAL,Customer_002246,1,,SYNTHETIC,1.3.0,42,
C002247,WS0001,INDIVIDUAL,2022-07-01,İstanbul,Marmara,0,WHATSAPP,ORGANIC,Customer_002247,1,,SYNTHETIC,1.3.0,42,
C002248,WS0005,INDIVIDUAL,2023-11-14,Antalya,Akdeniz,0,PHONE,REFERRAL,Customer_002248,1,,SYNTHETIC,1.3.0,42,
C002249,WS0002,INDIVIDUAL,2021-05-23,Ankara,İç Anadolu,0,PHONE,GOOGLE_MAPS,Customer_002249,0,2024-11-22,SYNTHETIC,1.3.0,42,
C002250,WS0007,FLEET,2024-06-15,Adana,Akdeniz,1,WHATSAPP,ORGANIC,Customer_002250,1,,SYNTHETIC,1.3.0,42,
C002251,WS0004,INDIVIDUAL,2022-04-03,Bursa,Marmara,0,WHATSAPP,WALK_IN,Customer_002251,1,,SYNTHETIC,1.3.0,42,
C002252,WS0005,INDIVIDUAL,2024-04-16,Antalya,Akdeniz,0,WHATSAPP,ORGANIC,Customer_002252,1,,SYNTHETIC,1.3.0,42,
C002253,WS0004,INDIVIDUAL,2024-02-16,Bursa,Marmara,0,SMS,REFERRAL,Customer_002253,1,,SYNTHETIC,1.3.0,42,
C002254,WS0002,INDIVIDUAL,2023-07-02,Ankara,İç Anadolu,0,WHATSAPP,ORGANIC,Customer_002254,1,,SYNTHETIC,1.3.0,42,
C002255,WS0004,INDIVIDUAL,2024-12-14,Bursa,Marmara,0,SMS,WALK_IN,Customer_002255,1,,SYNTHETIC,1.3.0,42,
C002256,WS0010,INDIVIDUAL,2024-08-23,Eskişehir,İç Anadolu,0,WHATSAPP,ORGANIC,Customer_002256,1,,SYNTHETIC,1.3.0,42,
C002257,WS0008,INDIVIDUAL,2024-10-09,Gaziantep,Güneydoğu Anadolu,0,WHATSAPP,GOOGLE_MAPS,Customer_002257,1,,SYNTHETIC,1.3.0,42,
C002258,WS0001,INDIVIDUAL,2022-03-07,İstanbul,Marmara,0,SMS,GOOGLE_MAPS,Customer_002258,1,,SYNTHETIC,1.3.0,42,
C002259,WS0004,INDIVIDUAL,2021-02-01,Bursa,Marmara,0,WHATSAPP,WALK_IN,Customer_002259,1,,SYNTHETIC,1.3.0,42,
C002260,WS0009,INDIVIDUAL,2021-12-27,Samsun,Karadeniz,0,PHONE,GOOGLE_MAPS,Customer_002260,1,,SYNTHETIC,1.3.0,42,
C002261,WS0006,INDIVIDUAL,2025-01-05,Konya,İç Anadolu,0,SMS,ORGANIC,Customer_002261,1,,SYNTHETIC,1.3.0,42,
C002262,WS0010,INDIVIDUAL,2021-01-06,Eskişehir,İç Anadolu,0,WHATSAPP,GOOGLE_MAPS,Customer_002262,1,,SYNTHETIC,1.3.0,42,
C002263,WS0002,INDIVIDUAL,2025-02-17,Ankara,İç Anadolu,0,WHATSAPP,GOOGLE_MAPS,Customer_002263,1,,SYNTHETIC,1.3.0,42,
C002264,WS0002,INDIVIDUAL,2024-01-06,Ankara,İç Anadolu,0,EMAIL,ORGANIC,Customer_002264,1,,SYNTHETIC,1.3.0,42,
C002265,WS0006,INDIVIDUAL,2023-09-23,Konya,İç Anadolu,0,WHATSAPP,WALK_IN,Customer_002265,1,,SYNTHETIC,1.3.0,42,
C002266,WS0004,COMMERCIAL,2021-08-19,Bursa,Marmara,0,PHONE,DIRECT_SALES,Customer_002266,1,,SYNTHETIC,1.3.0,42,
C002267,WS0003,INDIVIDUAL,2026-04-21,İzmir,Ege,0,WHATSAPP,REFERRAL,Customer_002267,1,,SYNTHETIC,1.3.0,42,
C002268,WS0006,INDIVIDUAL,2023-04-01,Konya,İç Anadolu,0,PHONE,WALK_IN,Customer_002268,1,,SYNTHETIC,1.3.0,42,
C002269,WS0008,INDIVIDUAL,2024-06-15,Gaziantep,Güneydoğu Anadolu,0,EMAIL,WALK_IN,Customer_002269,1,,SYNTHETIC,1.3.0,42,
C002270,WS0010,INDIVIDUAL,2024-04-15,Eskişehir,İç Anadolu,0,EMAIL,REFERRAL,Customer_002270,1,,SYNTHETIC,1.3.0,42,
C002271,WS0004,INDIVIDUAL,2024-03-24,Bursa,Marmara,0,WHATSAPP,REFERRAL,Customer_002271,1,,SYNTHETIC,1.3.0,42,
C002272,WS0002,INDIVIDUAL,2026-05-21,Ankara,İç Anadolu,0,SMS,ORGANIC,Customer_002272,1,,SYNTHETIC,1.3.0,42,
C002273,WS0009,INDIVIDUAL,2022-08-02,Samsun,Karadeniz,0,SMS,ORGANIC,Customer_002273,1,,SYNTHETIC,1.3.0,42,
C002274,WS0002,INDIVIDUAL,2024-09-23,Ankara,İç Anadolu,0,SMS,REFERRAL,Customer_002274,1,,SYNTHETIC,1.3.0,42,
C002275,WS0001,INDIVIDUAL,2025-06-23,İstanbul,Marmara,0,WHATSAPP,ORGANIC,Customer_002275,1,,SYNTHETIC,1.3.0,42,
C002276,WS0008,INDIVIDUAL,2023-07-14,Gaziantep,Güneydoğu Anadolu,0,EMAIL,GOOGLE_MAPS,Customer_002276,1,,SYNTHETIC,1.3.0,42,
C002277,WS0004,INDIVIDUAL,2021-02-26,Bursa,Marmara,0,SMS,REFERRAL,Customer_002277,1,,SYNTHETIC,1.3.0,42,
C002278,WS0002,INDIVIDUAL,2023-06-19,Ankara,İç Anadolu,0,WHATSAPP,WALK_IN,Customer_002278,1,,SYNTHETIC,1.3.0,42,
C002279,WS0006,INDIVIDUAL,2022-06-16,Konya,İç Anadolu,0,WHATSAPP,ORGANIC,Customer_002279,1,,SYNTHETIC,1.3.0,42,
C002280,WS0005,INDIVIDUAL,2024-04-25,Antalya,Akdeniz,0,PHONE,ORGANIC,Customer_002280,1,,SYNTHETIC,1.3.0,42,
C002281,WS0007,INDIVIDUAL,2025-03-23,Adana,Akdeniz,0,EMAIL,GOOGLE_MAPS,Customer_002281,0,2026-07-11,SYNTHETIC,1.3.0,42,
C002282,WS0005,INDIVIDUAL,2022-05-26,Antalya,Akdeniz,0,PHONE,REFERRAL,Customer_002282,1,,SYNTHETIC,1.3.0,42,
C002283,WS0009,INDIVIDUAL,2025-01-08,Samsun,Karadeniz,0,WHATSAPP,ORGANIC,Customer_002283,1,,SYNTHETIC,1.3.0,42,
C002284,WS0008,FLEET,2025-01-05,Gaziantep,Güneydoğu Anadolu,1,PHONE,FLEET_PARTNERSHIP,Customer_002284,1,,SYNTHETIC,1.3.0,42,
C002285,WS0001,INDIVIDUAL,2023-09-16,İstanbul,Marmara,0,SMS,ORGANIC,Customer_002285,1,,SYNTHETIC,1.3.0,42,
C002286,WS0005,INDIVIDUAL,2026-06-01,Antalya,Akdeniz,0,WHATSAPP,WALK_IN,Customer_002286,1,,SYNTHETIC,1.3.0,42,
C002287,WS0001,INDIVIDUAL,2024-03-16,İstanbul,Marmara,0,SMS,REFERRAL,Customer_002287,1,,SYNTHETIC,1.3.0,42,
C002288,WS0007,INDIVIDUAL,2021-04-16,Adana,Akdeniz,0,PHONE,GOOGLE_MAPS,Customer_002288,1,,SYNTHETIC,1.3.0,42,
C002289,WS0005,INDIVIDUAL,2024-01-03,Antalya,Akdeniz,0,WHATSAPP,REFERRAL,Customer_002289,0,2024-07-07,SYNTHETIC,1.3.0,42,
C002290,WS0004,INDIVIDUAL,2021-09-05,Bursa,Marmara,0,SMS,ORGANIC,Customer_002290,0,2023-10-10,SYNTHETIC,1.3.0,42,
C002291,WS0008,INDIVIDUAL,2026-03-15,Gaziantep,Güneydoğu Anadolu,0,WHATSAPP,WALK_IN,Customer_002291,1,,SYNTHETIC,1.3.0,42,
C002292,WS0005,INDIVIDUAL,2023-05-01,Antalya,Akdeniz,0,PHONE,GOOGLE_MAPS,Customer_002292,1,,SYNTHETIC,1.3.0,42,
C002293,WS0007,FLEET,2022-05-17,Adana,Akdeniz,1,PHONE,FLEET_PARTNERSHIP,Customer_002293,1,,SYNTHETIC,1.3.0,42,
C002294,WS0001,INDIVIDUAL,2026-06-04,İstanbul,Marmara,0,SMS,WALK_IN,Customer_002294,1,,SYNTHETIC,1.3.0,42,
C002295,WS0002,INDIVIDUAL,2024-12-05,Ankara,İç Anadolu,0,WHATSAPP,REFERRAL,Customer_002295,0,2026-06-29,SYNTHETIC,1.3.0,42,
C002296,WS0002,INDIVIDUAL,2021-07-20,Ankara,İç Anadolu,0,WHATSAPP,ORGANIC,Customer_002296,1,,SYNTHETIC,1.3.0,42,
C002297,WS0001,INDIVIDUAL,2025-12-27,İstanbul,Marmara,0,EMAIL,REFERRAL,Customer_002297,1,,SYNTHETIC,1.3.0,42,
C002298,WS0006,INDIVIDUAL,2022-04-17,Konya,İç Anadolu,0,SMS,REFERRAL,Customer_002298,1,,SYNTHETIC,1.3.0,42,
C002299,WS0007,COMMERCIAL,2025-01-01,Adana,Akdeniz,0,WHATSAPP,ORGANIC,Customer_002299,1,,SYNTHETIC,1.3.0,42,
C002300,WS0009,INDIVIDUAL,2025-11-27,Samsun,Karadeniz,0,WHATSAPP,REFERRAL,Customer_002300,0,2026-07-13,SYNTHETIC,1.3.0,42,
C002301,WS0005,INDIVIDUAL,2023-01-15,Antalya,Akdeniz,0,PHONE,ORGANIC,Customer_002301,1,,SYNTHETIC,1.3.0,42,
C002302,WS0004,INDIVIDUAL,2022-12-04,Bursa,Marmara,0,WHATSAPP,ORGANIC,Customer_002302,1,,SYNTHETIC,1.3.0,42,
C002303,WS0003,INDIVIDUAL,2023-07-04,İzmir,Ege,0,PHONE,REFERRAL,Customer_002303,0,2024-04-24,SYNTHETIC,1.3.0,42,
C002304,WS0006,INDIVIDUAL,2022-10-01,Konya,İç Anadolu,0,WHATSAPP,ORGANIC,Customer_002304,1,,SYNTHETIC,1.3.0,42,
C002305,WS0010,INDIVIDUAL,2022-02-01,Eskişehir,İç Anadolu,0,SMS,WALK_IN,Customer_002305,1,,SYNTHETIC,1.3.0,42,
C002306,WS0004,INDIVIDUAL,2023-01-13,Bursa,Marmara,0,EMAIL,ORGANIC,Customer_002306,1,,SYNTHETIC,1.3.0,42,
C002307,WS0010,INDIVIDUAL,2023-11-27,Eskişehir,İç Anadolu,0,EMAIL,WALK_IN,Customer_002307,1,,SYNTHETIC,1.3.0,42,
C002308,WS0004,INDIVIDUAL,2025-03-14,Bursa,Marmara,0,SMS,GOOGLE_MAPS,Customer_002308,1,,SYNTHETIC,1.3.0,42,
C002309,WS0010,INDIVIDUAL,2021-06-11,Eskişehir,İç Anadolu,0,WHATSAPP,REFERRAL,Customer_002309,1,,SYNTHETIC,1.3.0,42,
C002310,WS0010,INDIVIDUAL,2022-10-14,Eskişehir,İç Anadolu,0,EMAIL,ORGANIC,Customer_002310,1,,SYNTHETIC,1.3.0,42,
C002311,WS0004,INDIVIDUAL,2026-02-26,Bursa,Marmara,0,SMS,REFERRAL,Customer_002311,1,,SYNTHETIC,1.3.0,42,
C002312,WS0003,INDIVIDUAL,2021-09-17,İzmir,Ege,0,WHATSAPP,REFERRAL,Customer_002312,0,2025-08-23,SYNTHETIC,1.3.0,42,
C002313,WS0003,COMMERCIAL,2022-06-01,İzmir,Ege,0,WHATSAPP,FLEET_PARTNERSHIP,Customer_002313,1,,SYNTHETIC,1.3.0,42,
C002314,WS0001,INDIVIDUAL,2026-06-22,İstanbul,Marmara,0,WHATSAPP,WALK_IN,Customer_002314,1,,SYNTHETIC,1.3.0,42,
C002315,WS0005,INDIVIDUAL,2022-10-31,Antalya,Akdeniz,0,EMAIL,WALK_IN,Customer_002315,1,,SYNTHETIC,1.3.0,42,
C002316,WS0002,INDIVIDUAL,2023-11-25,Ankara,İç Anadolu,0,PHONE,WALK_IN,Customer_002316,1,,SYNTHETIC,1.3.0,42,
C002317,WS0001,INDIVIDUAL,2022-02-08,İstanbul,Marmara,0,SMS,ORGANIC,Customer_002317,1,,SYNTHETIC,1.3.0,42,
C002318,WS0003,INDIVIDUAL,2026-03-20,İzmir,Ege,0,SMS,REFERRAL,Customer_002318,1,,SYNTHETIC,1.3.0,42,
C002319,WS0008,INDIVIDUAL,2024-06-08,Gaziantep,Güneydoğu Anadolu,0,PHONE,GOOGLE_MAPS,Customer_002319,1,,SYNTHETIC,1.3.0,42,
C002320,WS0008,COMMERCIAL,2022-02-22,Gaziantep,Güneydoğu Anadolu,0,PHONE,ORGANIC,Customer_002320,1,,SYNTHETIC,1.3.0,42,
C002321,WS0005,INDIVIDUAL,2026-03-21,Antalya,Akdeniz,0,EMAIL,WALK_IN,Customer_002321,1,,SYNTHETIC,1.3.0,42,
C002322,WS0007,INDIVIDUAL,2025-04-29,Adana,Akdeniz,0,SMS,GOOGLE_MAPS,Customer_002322,1,,SYNTHETIC,1.3.0,42,
C002323,WS0005,INDIVIDUAL,2021-09-28,Antalya,Akdeniz,0,WHATSAPP,GOOGLE_MAPS,Customer_002323,1,,SYNTHETIC,1.3.0,42,
C002324,WS0004,INDIVIDUAL,2025-07-08,Bursa,Marmara,0,WHATSAPP,WALK_IN,Customer_002324,1,,SYNTHETIC,1.3.0,42,
C002325,WS0005,INDIVIDUAL,2021-01-18,Antalya,Akdeniz,0,EMAIL,GOOGLE_MAPS,Customer_002325,1,,SYNTHETIC,1.3.0,42,
C002326,WS0003,INDIVIDUAL,2023-11-28,İzmir,Ege,0,WHATSAPP,WALK_IN,Customer_002326,1,,SYNTHETIC,1.3.0,42,
C002327,WS0002,INDIVIDUAL,2025-11-11,Ankara,İç Anadolu,0,WHATSAPP,SOCIAL_MEDIA,Customer_002327,1,,SYNTHETIC,1.3.0,42,
C002328,WS0002,INDIVIDUAL,2021-05-12,Ankara,İç Anadolu,0,WHATSAPP,ORGANIC,Customer_002328,1,,SYNTHETIC,1.3.0,42,
C002329,WS0001,INDIVIDUAL,2024-04-18,İstanbul,Marmara,0,WHATSAPP,GOOGLE_MAPS,Customer_002329,1,,SYNTHETIC,1.3.0,42,
C002330,WS0002,INDIVIDUAL,2023-01-18,Ankara,İç Anadolu,0,PHONE,WALK_IN,Customer_002330,1,,SYNTHETIC,1.3.0,42,
C002331,WS0003,INDIVIDUAL,2023-05-19,İzmir,Ege,0,SMS,ORGANIC,Customer_002331,0,2025-11-03,SYNTHETIC,1.3.0,42,
C002332,WS0002,INDIVIDUAL,2023-11-13,Ankara,İç Anadolu,0,WHATSAPP,GOOGLE_MAPS,Customer_002332,1,,SYNTHETIC,1.3.0,42,
C002333,WS0010,COMMERCIAL,2025-11-11,Eskişehir,İç Anadolu,0,EMAIL,REFERRAL,Customer_002333,1,,SYNTHETIC,1.3.0,42,
C002334,WS0006,COMMERCIAL,2022-09-04,Konya,İç Anadolu,0,EMAIL,ORGANIC,Customer_002334,1,,SYNTHETIC,1.3.0,42,
C002335,WS0001,INDIVIDUAL,2025-08-05,İstanbul,Marmara,0,WHATSAPP,WALK_IN,Customer_002335,1,,SYNTHETIC,1.3.0,42,
C002336,WS0002,COMMERCIAL,2022-05-04,Ankara,İç Anadolu,0,WHATSAPP,DIRECT_SALES,Customer_002336,1,,SYNTHETIC,1.3.0,42,
C002337,WS0008,COMMERCIAL,2025-09-19,Gaziantep,Güneydoğu Anadolu,0,EMAIL,FLEET_PARTNERSHIP,Customer_002337,1,,SYNTHETIC,1.3.0,42,
C002338,WS0004,INDIVIDUAL,2021-05-31,Bursa,Marmara,0,PHONE,WALK_IN,Customer_002338,1,,SYNTHETIC,1.3.0,42,
C002339,WS0002,INDIVIDUAL,2023-08-12,Ankara,İç Anadolu,0,PHONE,ORGANIC,Customer_002339,1,,SYNTHETIC,1.3.0,42,
C002340,WS0010,INDIVIDUAL,2021-03-20,Eskişehir,İç Anadolu,0,WHATSAPP,WALK_IN,Customer_002340,1,,SYNTHETIC,1.3.0,42,
C002341,WS0010,INDIVIDUAL,2021-06-17,Eskişehir,İç Anadolu,0,SMS,REFERRAL,Customer_002341,1,,SYNTHETIC,1.3.0,42,
C002342,WS0005,INDIVIDUAL,2021-09-16,Antalya,Akdeniz,0,PHONE,WALK_IN,Customer_002342,1,,SYNTHETIC,1.3.0,42,
C002343,WS0007,INDIVIDUAL,2023-09-26,Adana,Akdeniz,0,WHATSAPP,GOOGLE_MAPS,Customer_002343,1,,SYNTHETIC,1.3.0,42,
C002344,WS0003,INDIVIDUAL,2021-07-24,İzmir,Ege,0,WHATSAPP,ORGANIC,Customer_002344,1,,SYNTHETIC,1.3.0,42,
C002345,WS0008,COMMERCIAL,2025-03-23,Gaziantep,Güneydoğu Anadolu,0,WHATSAPP,DIRECT_SALES,Customer_002345,1,,SYNTHETIC,1.3.0,42,
C002346,WS0003,INDIVIDUAL,2022-10-25,İzmir,Ege,0,WHATSAPP,SOCIAL_MEDIA,Customer_002346,1,,SYNTHETIC,1.3.0,42,
C002347,WS0007,INDIVIDUAL,2023-02-03,Adana,Akdeniz,0,PHONE,REFERRAL,Customer_002347,1,,SYNTHETIC,1.3.0,42,
C002348,WS0005,INDIVIDUAL,2025-12-25,Antalya,Akdeniz,0,WHATSAPP,REFERRAL,Customer_002348,1,,SYNTHETIC,1.3.0,42,
C002349,WS0005,INDIVIDUAL,2024-08-14,Antalya,Akdeniz,0,EMAIL,REFERRAL,Customer_002349,1,,SYNTHETIC,1.3.0,42,
C002350,WS0006,INDIVIDUAL,2022-09-07,Konya,İç Anadolu,0,WHATSAPP,SOCIAL_MEDIA,Customer_002350,1,,SYNTHETIC,1.3.0,42,
C002351,WS0007,COMMERCIAL,2026-03-19,Adana,Akdeniz,0,PHONE,FLEET_PARTNERSHIP,Customer_002351,1,,SYNTHETIC,1.3.0,42,
C002352,WS0001,COMMERCIAL,2024-03-21,İstanbul,Marmara,0,PHONE,DIRECT_SALES,Customer_002352,1,,SYNTHETIC,1.3.0,42,
C002353,WS0004,INDIVIDUAL,2025-09-25,Bursa,Marmara,0,SMS,GOOGLE_MAPS,Customer_002353,1,,SYNTHETIC,1.3.0,42,
C002354,WS0005,INDIVIDUAL,2025-08-18,Antalya,Akdeniz,0,SMS,REFERRAL,Customer_002354,1,,SYNTHETIC,1.3.0,42,
C002355,WS0007,INDIVIDUAL,2026-05-02,Adana,Akdeniz,0,PHONE,GOOGLE_MAPS,Customer_002355,1,,SYNTHETIC,1.3.0,42,
C002356,WS0003,INDIVIDUAL,2022-03-13,İzmir,Ege,0,WHATSAPP,WALK_IN,Customer_002356,0,2022-11-18,SYNTHETIC,1.3.0,42,
C002357,WS0010,INDIVIDUAL,2025-07-30,Eskişehir,İç Anadolu,0,SMS,ORGANIC,Customer_002357,1,,SYNTHETIC,1.3.0,42,
C002358,WS0009,COMMERCIAL,2026-05-04,Samsun,Karadeniz,0,EMAIL,REFERRAL,Customer_002358,1,,SYNTHETIC,1.3.0,42,
C002359,WS0004,INDIVIDUAL,2022-10-09,Bursa,Marmara,0,SMS,SOCIAL_MEDIA,Customer_002359,0,2024-10-27,SYNTHETIC,1.3.0,42,
C002360,WS0003,INDIVIDUAL,2021-05-28,İzmir,Ege,0,PHONE,REFERRAL,Customer_002360,1,,SYNTHETIC,1.3.0,42,
C002361,WS0002,INDIVIDUAL,2022-07-17,Ankara,İç Anadolu,0,WHATSAPP,REFERRAL,Customer_002361,0,2022-11-16,SYNTHETIC,1.3.0,42,
C002362,WS0010,INDIVIDUAL,2021-06-26,Eskişehir,İç Anadolu,0,SMS,REFERRAL,Customer_002362,1,,SYNTHETIC,1.3.0,42,
C002363,WS0007,INDIVIDUAL,2022-06-03,Adana,Akdeniz,0,WHATSAPP,ORGANIC,Customer_002363,1,,SYNTHETIC,1.3.0,42,
