usage_profile_id,motorcycle_id,customer_id,workshop_id,usage_type,annual_km_baseline,annual_km_basis,city_ratio,highway_ratio,offroad_ratio,track_ratio,avg_ride_days_per_week,daily_active_probability,avg_km_per_active_day,weekday_multiplier,weekend_multiplier,riding_intensity,seasonality_strength,winter_usage_factor,weather_sensitivity,storage_condition,load_severity_factor,climate_zone,profile_start_date,profile_end_date,data_origin,generator_version,random_seed,profile_rule_version,notes
UP003235,MC003235,C002275,WS0001,COURIER,4850,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.5139,0.4452,0.0201,0.0208,1.57,0.198,104.9,0.277,2.082,LOW,0.322,0.508,0.735,COVERED_PARKING,1.101,TEMPERATE_HUMID,2025-07-19,,SYNTHETIC,1.2.0,42,1.2.0,
UP003236,MC003236,C002275,WS0001,COURIER,13942,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9439,0.0507,0.0054,0.0,6.73,0.932,45.8,1.028,0.873,MEDIUM,0.078,0.699,0.125,GARAGE,1.175,TEMPERATE_HUMID,2025-07-15,,SYNTHETIC,1.2.0,42,1.2.0,
UP003237,MC003237,C002276,WS0008,WEEKEND,6113,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4466,0.5164,0.0188,0.0182,1.5,0.191,94.5,0.29,1.988,LOW,0.298,0.613,0.703,GARAGE,0.996,SEMI_ARID_HOT,2023-08-07,,SYNTHETIC,1.2.0,42,1.2.0,
UP003238,MC003238,C002276,WS0008,WEEKEND,4731,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4618,0.506,0.0203,0.0119,1.97,0.227,49.4,0.658,1.486,LOW,0.54,0.423,0.826,STREET,0.913,SEMI_ARID_HOT,2023-08-21,,SYNTHETIC,1.2.0,42,1.2.0,
UP003239,MC003239,C002276,WS0008,COURIER,17562,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9363,0.059,0.0047,0.0,5.52,0.754,67.9,1.067,0.935,HIGH,0.117,0.86,0.239,STREET,1.056,SEMI_ARID_HOT,2023-07-15,,SYNTHETIC,1.2.0,42,1.2.0,
UP003240,MC003240,C002277,WS0004,COMMUTER,16039,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9491,0.0459,0.005,0.0,5.05,0.695,63.9,1.133,0.924,HIGH,0.097,0.795,0.271,GARAGE,0.983,TEMPERATE_HUMID,2021-02-28,,SYNTHETIC,1.2.0,42,1.2.0,
UP003241,MC003241,C002277,WS0004,COMMUTER,4063,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.1784,0.1627,0.009,0.6499,0.4,0.051,477.0,0.251,2.418,LOW,0.323,0.487,0.764,GARAGE,0.966,TEMPERATE_HUMID,2021-06-11,,SYNTHETIC,1.2.0,42,1.2.0,
UP003242,MC003242,C002278,WS0002,SEASONAL,23881,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9424,0.0526,0.005,0.0,5.7,0.765,89.1,1.11,0.904,HIGH,0.162,0.586,0.233,GARAGE,0.969,CONTINENTAL_DRY,2023-06-23,,SYNTHETIC,1.2.0,42,1.2.0,
UP003243,MC003243,C002279,WS0006,WEEKEND,7712,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4696,0.4943,0.0176,0.0185,1.56,0.196,130.0,0.31,2.117,MEDIUM,0.338,0.437,0.72,COVERED_PARKING,0.905,CONTINENTAL_DRY,2022-07-09,,SYNTHETIC,1.2.0,42,1.2.0,
UP003244,MC003244,C002280,WS0005,WEEKEND,11961,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.772,0.2186,0.0094,0.0,5.39,0.739,46.3,1.253,0.533,MEDIUM,0.105,0.827,0.351,GARAGE,1.018,MEDITERRANEAN_HOT,2024-05-21,,SYNTHETIC,1.2.0,42,1.2.0,
UP003245,MC003245,C002280,WS0005,COMMUTER,7521,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4338,0.5375,0.0195,0.0092,3.94,0.455,43.3,0.653,1.61,LOW,0.54,0.457,0.734,COVERED_PARKING,0.998,MEDITERRANEAN_HOT,2024-04-26,,SYNTHETIC,1.2.0,42,1.2.0,
UP003246,MC003246,C002281,WS0007,COMMUTER,11553,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4758,0.4869,0.0194,0.0179,2.43,0.308,116.6,0.315,2.185,MEDIUM,0.317,0.699,0.706,STREET,0.99,MEDITERRANEAN_HOT,2025-04-20,2026-07-11,SYNTHETIC,1.2.0,42,1.2.0,
UP003247,MC003247,C002282,WS0005,COURIER,8737,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.786,0.2049,0.0091,0.0,5.8,0.797,31.3,1.324,0.534,MEDIUM,0.099,0.817,0.416,STREET,1.043,MEDITERRANEAN_HOT,2022-06-05,,SYNTHETIC,1.2.0,42,1.2.0,
UP003248,MC003248,C002282,WS0005,COMMUTER,5435,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4879,0.4686,0.0225,0.021,1.02,0.129,175.7,0.323,2.265,LOW,0.312,0.621,0.652,GARAGE,0.952,MEDITERRANEAN_HOT,2022-07-04,,SYNTHETIC,1.2.0,42,1.2.0,
UP003249,MC003249,C002283,WS0009,COMMUTER,6515,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7684,0.2232,0.0084,0.0,4.97,0.662,28.9,1.286,0.519,LOW,0.183,0.582,0.307,COVERED_PARKING,1.036,HUMID_RAINY,2025-01-16,,SYNTHETIC,1.2.0,42,1.2.0,
UP003250,MC003250,C002284,WS0008,WEEKEND,13252,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.5029,0.4638,0.023,0.0103,2.22,0.26,167.5,0.572,1.485,MEDIUM,0.508,0.416,0.769,STREET,0.873,SEMI_ARID_HOT,2025-01-13,,SYNTHETIC,1.2.0,42,1.2.0,
UP003251,MC003251,C002284,WS0008,COURIER,17425,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.2735,0.7061,0.0204,0.0,2.13,0.275,192.2,0.77,1.549,HIGH,0.267,0.706,0.589,STREET,1.052,SEMI_ARID_HOT,2025-01-16,,SYNTHETIC,1.2.0,42,1.2.0,
UP003252,MC003252,C002284,WS0008,COMMUTER,29895,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9477,0.0483,0.004,0.0,5.7,0.773,116.5,1.032,0.889,HIGH,0.134,0.738,0.2,STREET,0.982,SEMI_ARID_HOT,2025-02-21,,SYNTHETIC,1.2.0,42,1.2.0,
UP003253,MC003253,C002285,WS0001,WEEKEND,6063,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4791,0.4828,0.0192,0.0189,1.77,0.22,79.7,0.293,2.103,LOW,0.364,0.573,0.759,COVERED_PARKING,1.002,TEMPERATE_HUMID,2023-09-23,,SYNTHETIC,1.2.0,42,1.2.0,
UP003254,MC003254,C002286,WS0005,WEEKEND,1688,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.1855,0.1768,0.0109,0.6268,1.3,0.166,87.5,0.238,2.471,LOW,0.298,0.56,0.778,STREET,1.004,MEDITERRANEAN_HOT,2026-06-24,,SYNTHETIC,1.2.0,42,1.2.0,
UP003255,MC003255,C002286,WS0005,COMMUTER,2610,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7696,0.22,0.0104,0.0,5.76,0.77,29.2,1.165,0.548,LOW,0.176,0.884,0.327,STREET,1.009,MEDITERRANEAN_HOT,2026-07-11,,SYNTHETIC,1.2.0,42,1.2.0,
UP003256,MC003256,C002287,WS0001,COURIER,17379,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9347,0.06,0.0053,0.0,5.78,0.789,63.5,1.056,0.848,HIGH,0.117,0.752,0.227,GARAGE,1.18,TEMPERATE_HUMID,2024-03-24,,SYNTHETIC,1.2.0,42,1.2.0,
UP003257,MC003257,C002288,WS0007,COMMUTER,10277,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7655,0.2244,0.0101,0.0,4.67,0.632,45.5,1.298,0.556,MEDIUM,0.14,0.863,0.34,STREET,1.076,MEDITERRANEAN_HOT,2021-05-11,,SYNTHETIC,1.2.0,42,1.2.0,
UP003258,MC003258,C002289,WS0005,SEASONAL,30177,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9413,0.0546,0.0041,0.0,5.99,0.833,129.1,1.086,0.917,HIGH,0.065,0.989,0.121,GARAGE,0.986,MEDITERRANEAN_HOT,2024-01-26,2024-07-07,SYNTHETIC,1.2.0,42,1.2.0,
UP003259,MC003259,C002290,WS0004,TRACK,8756,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.2593,0.7209,0.0198,0.0,2.63,0.339,71.1,0.686,1.506,MEDIUM,0.27,0.601,0.444,COVERED_PARKING,1.214,TEMPERATE_HUMID,2021-10-01,2023-10-10,SYNTHETIC,1.2.0,42,1.2.0,
UP003260,MC003260,C002291,WS0008,COMMUTER,6028,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7562,0.2325,0.0113,0.0,4.8,0.652,33.2,1.187,0.533,LOW,0.132,0.775,0.376,STREET,0.952,SEMI_ARID_HOT,2026-03-31,,SYNTHETIC,1.2.0,42,1.2.0,
UP003261,MC003261,C002292,WS0005,COMMUTER,12224,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7675,0.2236,0.0089,0.0,4.47,0.608,57.2,1.194,0.551,MEDIUM,0.129,0.882,0.424,GARAGE,0.94,MEDITERRANEAN_HOT,2023-05-27,,SYNTHETIC,1.2.0,42,1.2.0,
UP003262,MC003262,C002292,WS0005,COMMUTER,13516,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7218,0.2671,0.0111,0.0,5.87,0.802,48.5,1.263,0.523,MEDIUM,0.114,0.942,0.355,INDOOR,0.945,MEDITERRANEAN_HOT,2023-08-22,,SYNTHETIC,1.2.0,42,1.2.0,
UP003263,MC003263,C002293,WS0007,COMMUTER,26200,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9382,0.0571,0.0047,0.0,5.94,0.819,91.2,1.04,0.965,HIGH,0.089,0.933,0.262,COVERED_PARKING,1.036,MEDITERRANEAN_HOT,2022-05-26,,SYNTHETIC,1.2.0,42,1.2.0,
UP003264,MC003264,C002293,WS0007,WEEKEND,31980,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9284,0.0659,0.0057,0.0,6.87,0.945,97.1,1.058,0.94,HIGH,0.098,0.983,0.187,STREET,1.006,MEDITERRANEAN_HOT,2022-07-31,,SYNTHETIC,1.2.0,42,1.2.0,
UP003265,MC003265,C002293,WS0007,TOURING,14720,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7568,0.2334,0.0098,0.0,4.26,0.584,68.5,1.159,0.562,HIGH,0.108,0.806,0.45,COVERED_PARKING,1.103,MEDITERRANEAN_HOT,2022-05-29,,SYNTHETIC,1.2.0,42,1.2.0,
UP003266,MC003266,C002293,WS0007,TOURING,42324,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9374,0.057,0.0056,0.0,5.77,0.794,158.6,1.136,0.95,HIGH,0.096,0.966,0.236,COVERED_PARKING,1.096,MEDITERRANEAN_HOT,2022-05-24,,SYNTHETIC,1.2.0,42,1.2.0,
UP003267,MC003267,C002294,WS0001,WEEKEND,2288,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.5344,0.4269,0.0193,0.0194,1.82,0.229,43.1,0.313,2.26,LOW,0.336,0.55,0.744,STREET,0.997,TEMPERATE_HUMID,2026-06-10,,SYNTHETIC,1.2.0,42,1.2.0,
UP003268,MC003268,C002295,WS0002,COURIER,5835,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.787,0.2034,0.0096,0.0,5.94,0.774,21.9,1.161,0.513,LOW,0.242,0.572,0.417,COVERED_PARKING,1.175,CONTINENTAL_DRY,2024-12-16,2026-06-29,SYNTHETIC,1.2.0,42,1.2.0,
UP003269,MC003269,C002295,WS0002,SEASONAL,9587,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7619,0.2277,0.0104,0.0,5.32,0.713,39.5,1.25,0.532,MEDIUM,0.167,0.562,0.455,GARAGE,0.953,CONTINENTAL_DRY,2024-12-28,2026-06-29,SYNTHETIC,1.2.0,42,1.2.0,
UP003270,MC003270,C002296,WS0002,COURIER,14725,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7531,0.2375,0.0094,0.0,5.42,0.705,57.9,1.252,0.528,HIGH,0.248,0.534,0.369,COVERED_PARKING,1.198,CONTINENTAL_DRY,2021-08-17,,SYNTHETIC,1.2.0,42,1.2.0,
UP003271,MC003271,C002296,WS0002,COMMUTER,9518,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7684,0.2226,0.009,0.0,5.76,0.753,35.6,1.306,0.591,MEDIUM,0.233,0.581,0.41,COVERED_PARKING,0.996,CONTINENTAL_DRY,2021-11-12,,SYNTHETIC,1.2.0,42,1.2.0,
UP003272,MC003272,C002297,WS0001,COURIER,6774,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7453,0.2439,0.0108,0.0,5.48,0.734,31.3,1.33,0.527,LOW,0.168,0.722,0.404,COVERED_PARKING,1.118,TEMPERATE_HUMID,2026-01-13,,SYNTHETIC,1.2.0,42,1.2.0,
UP003273,MC003273,C002297,WS0001,COMMUTER,10954,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4937,0.4662,0.0202,0.0199,1.54,0.195,137.7,0.286,2.155,MEDIUM,0.318,0.512,0.67,GARAGE,0.964,TEMPERATE_HUMID,2026-04-14,,SYNTHETIC,1.2.0,42,1.2.0,
UP003274,MC003274,C002298,WS0006,TOURING,11741,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.5023,0.4695,0.0175,0.0107,2.43,0.273,119.5,0.642,1.637,MEDIUM,0.605,0.297,0.815,COVERED_PARKING,1.01,CONTINENTAL_DRY,2022-05-16,,SYNTHETIC,1.2.0,42,1.2.0,
UP003275,MC003275,C002298,WS0006,COMMUTER,7901,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7438,0.2472,0.009,0.0,5.85,0.76,28.5,1.29,0.572,MEDIUM,0.251,0.563,0.381,COVERED_PARKING,0.975,CONTINENTAL_DRY,2022-07-14,,SYNTHETIC,1.2.0,42,1.2.0,
UP003276,MC003276,C002299,WS0007,TOURING,6676,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7575,0.2321,0.0104,0.0,4.17,0.572,35.4,1.307,0.542,LOW,0.102,0.924,0.393,COVERED_PARKING,1.091,MEDITERRANEAN_HOT,2025-01-04,,SYNTHETIC,1.2.0,42,1.2.0,
UP003277,MC003277,C002299,WS0007,WEEKEND,10087,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7653,0.2236,0.0111,0.0,5.54,0.753,38.2,1.201,0.579,MEDIUM,0.129,0.822,0.387,STREET,0.96,MEDITERRANEAN_HOT,2025-01-18,,SYNTHETIC,1.2.0,42,1.2.0,
UP003278,MC003278,C002300,WS0009,COMMUTER,6852,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7858,0.204,0.0102,0.0,3.96,0.517,48.2,1.275,0.531,LOW,0.237,0.634,0.453,GARAGE,0.962,HUMID_RAINY,2025-12-21,2026-07-13,SYNTHETIC,1.2.0,42,1.2.0,
UP003279,MC003279,C002301,WS0005,WEEKEND,19148,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.2584,0.7222,0.0194,0.0,4.37,0.573,86.9,0.675,1.343,HIGH,0.225,0.737,0.531,COVERED_PARKING,0.871,MEDITERRANEAN_HOT,2023-02-12,,SYNTHETIC,1.2.0,42,1.2.0,
UP003280,MC003280,C002301,WS0005,COURIER,11200,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.489,0.4836,0.019,0.0084,1.68,0.193,147.7,0.603,1.57,MEDIUM,0.555,0.446,0.749,GARAGE,1.122,MEDITERRANEAN_HOT,2023-02-04,,SYNTHETIC,1.2.0,42,1.2.0,
UP003281,MC003281,C002302,WS0004,SEASONAL,11317,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7338,0.2544,0.0118,0.0,5.03,0.672,48.1,1.297,0.591,MEDIUM,0.175,0.662,0.416,STREET,0.94,TEMPERATE_HUMID,2022-12-21,,SYNTHETIC,1.2.0,42,1.2.0,
UP003282,MC003282,C002303,WS0003,COURIER,10898,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7359,0.2536,0.0105,0.0,2.94,0.389,86.6,1.208,0.545,MEDIUM,0.203,0.816,0.442,GARAGE,1.06,MEDITERRANEAN_COASTAL,2023-07-31,2024-04-24,SYNTHETIC,1.2.0,42,1.2.0,
UP003283,MC003283,C002304,WS0006,COMMUTER,14561,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7798,0.2096,0.0106,0.0,5.6,0.747,56.1,1.265,0.579,HIGH,0.18,0.51,0.338,COVERED_PARKING,1.044,CONTINENTAL_DRY,2022-10-19,,SYNTHETIC,1.2.0,42,1.2.0,
UP003284,MC003284,C002305,WS0010,WEEKEND,6178,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4957,0.4606,0.0223,0.0214,1.59,0.197,105.5,0.31,2.155,LOW,0.367,0.339,0.675,INDOOR,0.934,CONTINENTAL_COOL,2022-02-18,,SYNTHETIC,1.2.0,42,1.2.0,
UP003285,MC003285,C002306,WS0004,COMMUTER,19320,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.3046,0.6754,0.02,0.0,4.25,0.54,103.3,0.71,1.348,HIGH,0.305,0.619,0.458,STREET,1.005,TEMPERATE_HUMID,2023-02-06,,SYNTHETIC,1.2.0,42,1.2.0,
UP003286,MC003286,C002307,WS0010,COMMUTER,21627,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7791,0.2121,0.0088,0.0,6.24,0.822,76.2,1.288,0.57,HIGH,0.212,0.512,0.319,GARAGE,1.057,CONTINENTAL_COOL,2023-12-24,,SYNTHETIC,1.2.0,42,1.2.0,
UP003287,MC003287,C002308,WS0004,COMMUTER,19662,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.2479,0.7318,0.0203,0.0,2.78,0.353,141.9,0.666,1.41,HIGH,0.309,0.578,0.581,STREET,0.995,TEMPERATE_HUMID,2025-04-08,,SYNTHETIC,1.2.0,42,1.2.0,
UP003288,MC003288,C002309,WS0010,COMMUTER,12530,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7769,0.2126,0.0105,0.0,4.45,0.591,60.2,1.211,0.591,MEDIUM,0.193,0.471,0.368,STREET,0.928,CONTINENTAL_COOL,2021-07-04,,SYNTHETIC,1.2.0,42,1.2.0,
UP003289,MC003289,C002310,WS0010,COMMUTER,5669,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.5176,0.4423,0.0214,0.0187,2.78,0.339,51.6,0.297,2.096,LOW,0.408,0.349,0.669,STREET,0.941,CONTINENTAL_COOL,2022-11-08,,SYNTHETIC,1.2.0,42,1.2.0,
UP003290,MC003290,C002311,WS0004,OFFROAD,7362,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7646,0.2258,0.0096,0.0,5.23,0.7,39.5,1.26,0.588,LOW,0.17,0.673,0.348,COVERED_PARKING,1.157,TEMPERATE_HUMID,2026-03-27,,SYNTHETIC,1.2.0,42,1.2.0,
UP003291,MC003291,C002312,WS0003,COMMUTER,8056,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7338,0.2559,0.0103,0.0,4.07,0.544,40.3,1.21,0.529,MEDIUM,0.177,0.865,0.401,INDOOR,0.958,MEDITERRANEAN_COASTAL,2021-10-02,2025-08-23,SYNTHETIC,1.2.0,42,1.2.0,
UP003292,MC003292,C002313,WS0003,COMMUTER,28840,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9406,0.0543,0.0051,0.0,6.25,0.868,94.0,1.157,0.887,HIGH,0.07,0.933,0.242,COVERED_PARKING,0.996,MEDITERRANEAN_COASTAL,2022-06-28,,SYNTHETIC,1.2.0,42,1.2.0,
UP003293,MC003293,C002313,WS0003,SEASONAL,20798,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7505,0.2396,0.0099,0.0,5.7,0.754,77.4,1.225,0.56,HIGH,0.204,0.839,0.413,COVERED_PARKING,0.878,MEDITERRANEAN_COASTAL,2022-08-23,,SYNTHETIC,1.2.0,42,1.2.0,
UP003294,MC003294,C002314,WS0001,COMMUTER,7794,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7494,0.2401,0.0105,0.0,4.37,0.588,56.3,1.212,0.569,MEDIUM,0.157,0.656,0.42,GARAGE,1.046,TEMPERATE_HUMID,2026-07-11,,SYNTHETIC,1.2.0,42,1.2.0,
UP003295,MC003295,C002315,WS0005,COMMUTER,10671,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7438,0.2453,0.0109,0.0,4.5,0.601,52.4,1.209,0.578,MEDIUM,0.177,0.819,0.315,COVERED_PARKING,0.935,MEDITERRANEAN_HOT,2022-10-31,,SYNTHETIC,1.2.0,42,1.2.0,
UP003296,MC003296,C002316,WS0002,WEEKEND,5985,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4754,0.4878,0.017,0.0198,1.56,0.197,115.2,0.309,2.288,LOW,0.32,0.422,0.707,COVERED_PARKING,1.013,CONTINENTAL_DRY,2023-12-11,,SYNTHETIC,1.2.0,42,1.2.0,
UP003297,MC003297,C002316,WS0002,COMMUTER,12252,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7716,0.2191,0.0093,0.0,4.87,0.645,50.5,1.171,0.513,MEDIUM,0.2,0.531,0.386,GARAGE,0.979,CONTINENTAL_DRY,2024-03-10,,SYNTHETIC,1.2.0,42,1.2.0,
UP003298,MC003298,C002317,WS0001,COMMUTER,11685,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7634,0.2277,0.0089,0.0,6.05,0.812,39.1,1.267,0.579,MEDIUM,0.163,0.722,0.318,COVERED_PARKING,1.076,TEMPERATE_HUMID,2022-02-28,,SYNTHETIC,1.2.0,42,1.2.0,
UP003299,MC003299,C002317,WS0001,COMMUTER,19709,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9349,0.0593,0.0058,0.0,5.27,0.72,77.2,1.074,0.925,HIGH,0.114,0.731,0.154,GARAGE,0.982,TEMPERATE_HUMID,2022-04-15,,SYNTHETIC,1.2.0,42,1.2.0,
UP003300,MC003300,C002317,WS0001,WEEKEND,6657,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4705,0.4994,0.0192,0.0109,0.98,0.112,183.0,0.589,1.541,LOW,0.559,0.398,0.81,GARAGE,0.983,TEMPERATE_HUMID,2022-03-02,,SYNTHETIC,1.2.0,42,1.2.0,
UP003301,MC003301,C002318,WS0003,COMMUTER,9374,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7811,0.2082,0.0107,0.0,4.65,0.633,47.2,1.322,0.552,MEDIUM,0.127,0.788,0.396,GARAGE,0.981,MEDITERRANEAN_COASTAL,2026-04-01,,SYNTHETIC,1.2.0,42,1.2.0,
UP003302,MC003302,C002319,WS0008,COMMUTER,25640,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9428,0.0521,0.0051,0.0,6.2,0.85,86.0,1.078,0.92,HIGH,0.105,0.767,0.133,STREET,0.958,SEMI_ARID_HOT,2024-06-29,,SYNTHETIC,1.2.0,42,1.2.0,
UP003303,MC003303,C002320,WS0008,SEASONAL,17520,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7333,0.2555,0.0112,0.0,4.78,0.637,76.1,1.233,0.525,HIGH,0.183,0.8,0.357,COVERED_PARKING,0.871,SEMI_ARID_HOT,2022-03-13,,SYNTHETIC,1.2.0,42,1.2.0,
UP003304,MC003304,C002320,WS0008,WEEKEND,27150,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.2492,0.7305,0.0203,0.0,4.36,0.561,134.1,0.747,1.527,HIGH,0.273,0.671,0.57,GARAGE,0.997,SEMI_ARID_HOT,2022-06-21,,SYNTHETIC,1.2.0,42,1.2.0,
UP003305,MC003305,C002321,WS0005,COMMUTER,5924,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7285,0.2614,0.0101,0.0,3.69,0.498,60.0,1.184,0.561,LOW,0.151,0.907,0.406,COVERED_PARKING,0.929,MEDITERRANEAN_HOT,2026-03-25,,SYNTHETIC,1.2.0,42,1.2.0,
UP003306,MC003306,C002322,WS0007,WEEKEND,11140,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7653,0.2251,0.0096,0.0,5.6,0.762,42.0,1.248,0.535,MEDIUM,0.127,0.842,0.448,COVERED_PARKING,0.907,MEDITERRANEAN_HOT,2025-05-06,,SYNTHETIC,1.2.0,42,1.2.0,
UP003307,MC003307,C002323,WS0005,COMMUTER,9364,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7804,0.211,0.0086,0.0,4.49,0.616,42.7,1.262,0.526,MEDIUM,0.105,0.909,0.435,COVERED_PARKING,0.993,MEDITERRANEAN_HOT,2021-10-10,,SYNTHETIC,1.2.0,42,1.2.0,
UP003308,MC003308,C002324,WS0004,TOURING,3879,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.475,0.4985,0.0183,0.0082,1.18,0.139,78.8,0.632,1.603,LOW,0.493,0.382,0.714,STREET,1.01,TEMPERATE_HUMID,2025-07-12,,SYNTHETIC,1.2.0,42,1.2.0,
UP003309,MC003309,C002325,WS0005,COMMUTER,6542,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4793,0.4829,0.0195,0.0183,1.76,0.227,95.2,0.322,2.319,LOW,0.266,0.634,0.657,STREET,0.962,MEDITERRANEAN_HOT,2021-02-12,,SYNTHETIC,1.2.0,42,1.2.0,
UP003310,MC003310,C002326,WS0003,COMMUTER,10206,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7267,0.2633,0.01,0.0,5.18,0.704,42.8,1.325,0.539,MEDIUM,0.131,0.811,0.34,COVERED_PARKING,0.981,MEDITERRANEAN_COASTAL,2023-12-20,,SYNTHETIC,1.2.0,42,1.2.0,
UP003311,MC003311,C002326,WS0003,TOURING,4770,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4976,0.4676,0.0174,0.0174,1.48,0.187,68.9,0.301,2.021,LOW,0.325,0.657,0.626,GARAGE,1.136,MEDITERRANEAN_COASTAL,2024-01-13,,SYNTHETIC,1.2.0,42,1.2.0,
