service_id,subtotal_before_discount,discount_rate,tax_rate,pricing_currency,cost_calculation_basis,cost_rule_version,workshop_id,customer_id,motorcycle_id,appointment_id,service_type_code,primary_trigger_task,trigger_due_km,trigger_due_date,service_delay_days,arrival_mode,received_at,odometer_km,mileage_source,mileage_quality_flag,is_mileage_estimated,status,estimated_delivery_at,completed_at,delivered_at,customer_complaint,technician_notes,labor_minutes_pre_task,labor_total,parts_total,discount_total,tax_total,grand_total,is_breakdown,is_warranty,capture_origin,data_origin,generator_version,random_seed,scenario_id,maintenance_overdue_days_pre_service,maintenance_overdue_km_pre_service,overdue_maintenance_days_at_failure,overdue_maintenance_km_at_failure,previous_failure_count,failure_hazard_score,primary_fault_component,failure_severity
SVC003003,1040.0,0.0,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0001,C000490,MC000690,APT001683,PERIODIC,ENGINE_OIL_CHANGE,29295.3,2024-01-02,5.0,APPOINTMENT,2023-03-29 16:59:00,29633,MANUAL,VALID,0,DELIVERED,2023-03-29 16:59:00,2023-03-29 14:21:00,2023-03-29 15:37:00,Kilometre bakımı için servise getirildi.,,77,810.0,230.0,0.0,187.2,1227.2,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,0.0,,,0,0.032007,,
SVC003004,1520.0,0.1,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0001,C000490,MC000690,,PERIODIC,ENGINE_OIL_CHANGE,54793.6,2025-04-10,4.0,WALK_IN,2024-06-18 17:38:00,55085,CUSTOMER_REPORTED,VALID,0,DELIVERED,2024-06-18 17:38:00,2024-06-18 12:12:00,2024-06-20 09:49:00,Genel bakım ve kontroller talep edildi.,,161,800.0,720.0,152.0,273.6,1641.6,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,5.0,337.7000000000007,,,0,0.0447425,,
SVC003005,2000.0,0.03,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0001,C000490,MC000690,,PERIODIC,ENGINE_OIL_CHANGE,64084.7,2025-09-13,1.0,WALK_IN,2024-11-23 13:59:00,64115,CUSTOMER_REPORTED,VALID,0,DELIVERED,2024-11-25 13:59:00,2024-11-25 09:26:00,2024-11-27 09:29:00,Genel bakım ve kontroller talep edildi.,,116,1110.0,890.0,60.0,388.0,2328.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,4.0,291.40000000000146,,,0,0.042272,,
SVC003006,1730.0,0.05,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0001,C000490,MC000690,APT001684,PERIODIC,ENGINE_OIL_CHANGE,80899.0,2026-07-24,8.0,APPOINTMENT,2025-09-27 16:10:00,81510,MANUAL,VALID,0,DELIVERED,2025-09-29 16:10:00,2025-09-29 15:30:00,2025-09-29 15:08:00,Periyodik bakım zamanı geldi.,,146,1240.0,490.0,86.5,328.70000000000005,1972.2,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,1.0,30.30000000000291,,,0,0.0551172,,
SVC003007,1930.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0001,C000490,MC000690,APT001685,PERIODIC,ENGINE_OIL_CHANGE,85259.7,2026-09-27,1.0,APPOINTMENT,2025-12-01 09:31:00,85354,MANUAL,VALID,0,DELIVERED,2025-12-01 09:31:00,2025-12-01 11:33:00,2025-12-02 10:24:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,119,1470.0,460.0,0.0,386.0,2316.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,8.0,611.0,,,0,0.058064,,
SVC003008,540.0,0.0,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0001,C000490,MC000691,APT001686,PERIODIC,ENGINE_OIL_CHANGE,32289.5,2023-09-11,6.0,APPOINTMENT,2023-05-01 15:12:00,32494,MANUAL,VALID,0,DELIVERED,2023-05-01 15:12:00,2023-05-01 11:21:00,2023-05-01 11:11:00,Periyodik bakım zamanı geldi.,,99,420.0,120.0,0.0,97.2,637.2,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,0.0,,,0,0.0342165,,
SVC003009,1160.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0001,C000490,MC000691,,PERIODIC,ENGINE_OIL_CHANGE,35494.4,2024-05-01,17.0,WALK_IN,2023-08-29 09:38:00,36066,MANUAL,VALID,0,DELIVERED,2023-08-29 09:38:00,2023-08-29 16:41:00,2023-08-29 10:13:00,Kilometre bakımı için servise getirildi.,,115,780.0,380.0,0.0,232.0,1392.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,6.0,204.5,,,0,0.0360902,,
SVC003010,1398.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0001,C000490,MC000691,APT001687,PERIODIC,ENGINE_OIL_CHANGE,48836.5,2025-08-02,24.0,APPOINTMENT,2024-12-05 13:41:00,49513,MANUAL,VALID,0,DELIVERED,2024-12-05 13:41:00,2024-12-05 17:14:00,2024-12-06 17:11:00,Periyodik bakım zamanı geldi.,,133,870.0,528.0,0.0,279.6,1677.6,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,17.0,571.5999999999985,,,0,0.0432907,,
SVC003011,804.0,0.05,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0001,C000490,MC000691,,PERIODIC,ENGINE_OIL_CHANGE,52513.0,2025-12-05,16.0,WALK_IN,2025-04-14 09:06:00,52811,MANUAL,VALID,0,DELIVERED,2025-04-14 09:06:00,2025-04-14 15:44:00,2025-04-14 12:05:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,159,580.0,224.0,40.2,152.76,916.56,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,24.0,676.5,,,0,0.0488692,,
SVC003012,2034.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0001,C000490,MC000691,,PERIODIC,ENGINE_OIL_CHANGE,58868.3,2026-08-04,20.0,WALK_IN,2025-11-24 17:38:00,59331,MANUAL,VALID,0,DELIVERED,2025-11-24 17:38:00,2025-11-24 12:41:00,2025-11-25 16:18:00,Periyodik bakım zamanı geldi.,,106,1320.0,714.0,0.0,406.8,2440.8,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,16.0,298.0,,,0,0.0499474,,
SVC003013,1561.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0001,C000490,MC000691,,PERIODIC,ENGINE_OIL_CHANGE,65336.2,2027-04-16,6.0,WALK_IN,2026-07-29 09:10:00,65457,MANUAL,VALID,0,DELIVERED,2026-07-29 09:10:00,2026-07-29 09:50:00,2026-07-29 17:31:00,Kilometre bakımı için servise getirildi.,,89,730.0,831.0,0.0,312.20000000000005,1873.2,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,20.0,462.6999999999971,,,0,0.0555124,,
SVC003014,1086.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0002,C000491,MC000693,,PERIODIC,ENGINE_OIL_CHANGE,20334.9,2025-03-21,0.0,WALK_IN,2024-09-19 13:44:00,20343,MANUAL,VALID,0,DELIVERED,2024-09-19 13:44:00,2024-09-19 16:47:00,2024-09-21 12:34:00,Periyodik bakım zamanı geldi.,,72,910.0,176.0,0.0,217.20000000000002,1303.2,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,0.0,,,0,0.0230156,,
SVC003015,2358.0,0.05,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0002,C000491,MC000693,,PERIODIC,ENGINE_OIL_CHANGE,23342.7,2025-09-19,0.0,WALK_IN,2025-03-10 12:21:00,23347,MANUAL,VALID,0,DELIVERED,2025-03-10 12:21:00,2025-03-10 12:26:00,2025-03-11 09:20:00,Kilometre bakımı için servise getirildi.,,119,1390.0,968.0,117.9,448.02,2688.12,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,8.099999999998545,,,0,0.0240128,,
SVC003016,1066.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C000493,MC000696,APT001688,PERIODIC,ENGINE_OIL_CHANGE,4273.0,2024-12-11,9.0,APPOINTMENT,2024-07-11 13:33:00,4662,CUSTOMER_REPORTED,VALID,0,DELIVERED,2024-07-11 13:33:00,2024-07-11 13:15:00,2024-07-11 12:53:00,Genel bakım ve kontroller talep edildi.,,173,690.0,376.0,0.0,213.20000000000002,1279.2,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,0.0,,,0,0.0255875,,
SVC003017,1176.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C000493,MC000696,,PERIODIC,ENGINE_OIL_CHANGE,7661.7,2025-07-11,2.0,WALK_IN,2024-10-25 13:29:00,7823,MANUAL,VALID,0,DELIVERED,2024-10-25 13:29:00,2024-10-25 16:33:00,2024-10-25 13:01:00,Genel bakım ve kontroller talep edildi.,,152,1000.0,176.0,0.0,235.20000000000002,1411.2,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,9.0,389.0,,,0,0.0272036,,
SVC003018,1668.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C000493,MC000696,,PERIODIC,ENGINE_OIL_CHANGE,14409.6,2026-02-18,27.0,WALK_IN,2025-06-23 09:38:00,15330,MANUAL,VALID,0,DELIVERED,2025-06-23 09:38:00,2025-06-23 11:23:00,2025-06-24 16:37:00,Kilometre bakımı için servise getirildi.,,101,1420.0,248.0,0.0,333.6,2001.6,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,2.0,161.30000000000018,,,0,0.0349922,,
SVC003019,1356.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C000493,MC000696,,PERIODIC,ENGINE_OIL_CHANGE,22181.4,2026-10-31,3.0,WALK_IN,2026-02-18 13:42:00,22310,MANUAL,VALID,0,DELIVERED,2026-02-18 13:42:00,2026-02-18 16:28:00,2026-02-18 10:00:00,Periyodik bakım zamanı geldi.,,80,1060.0,296.0,0.0,271.2,1627.2,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,27.0,920.3999999999996,,,0,0.0375073,,
SVC003020,1558.0,0.0,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0005,C000494,MC000697,APT001689,PERIODIC,ENGINE_OIL_CHANGE,24053.9,2024-02-08,6.0,APPOINTMENT,2023-07-03 17:28:00,24220,MANUAL,VALID,0,DELIVERED,2023-07-04 17:28:00,2023-07-04 16:48:00,2023-07-04 10:29:00,Periyodik bakım zamanı geldi.,,86,980.0,578.0,0.0,280.44,1838.44,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,0.0,,,0,0.0358968,,
SVC003021,1288.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0005,C000494,MC000697,APT001690,PERIODIC,ENGINE_OIL_CHANGE,27219.9,2024-07-03,0.0,APPOINTMENT,2023-11-07 12:45:00,27298,CUSTOMER_REPORTED,VALID,0,DELIVERED,2023-11-07 12:45:00,2023-11-07 13:35:00,2023-11-07 15:32:00,Genel bakım ve kontroller talep edildi.,,99,1120.0,168.0,0.0,257.6,1545.6,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,6.0,166.09999999999854,,,0,0.0391322,,
SVC003022,1328.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0005,C000494,MC000697,APT001691,PERIODIC,ENGINE_OIL_CHANGE,36569.0,2025-09-05,18.0,APPOINTMENT,2025-01-20 13:14:00,36872,MANUAL,VALID,0,DELIVERED,2025-01-20 13:14:00,2025-01-20 12:38:00,2025-01-20 18:00:00,Periyodik bakım zamanı geldi.,,141,1000.0,328.0,0.0,265.6,1593.6,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,78.09999999999854,,,0,0.0411315,,
SVC003023,1538.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0005,C000494,MC000697,APT001692,PERIODIC,ENGINE_OIL_CHANGE,43655.9,2026-06-30,2.0,APPOINTMENT,2025-11-24 11:24:00,43675,MANUAL,VALID,0,DELIVERED,2025-11-24 11:24:00,2025-11-24 14:26:00,2025-11-24 11:00:00,Kilometre bakımı için servise getirildi.,,35,1210.0,328.0,0.0,307.6,1845.6,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,18.0,303.0,,,0,0.0538884,,
SVC003024,2364.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0005,C000494,MC000697,APT001693,PERIODIC,ENGINE_OIL_CHANGE,46675.2,2026-11-24,12.0,APPOINTMENT,2026-04-15 17:12:00,47069,CUSTOMER_REPORTED,VALID,0,DELIVERED,2026-04-15 17:12:00,2026-04-15 16:17:00,2026-04-17 15:24:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,148,1980.0,384.0,0.0,472.8,2836.8,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,2.0,19.099999999998545,,,0,0.0537433,,
SVC003025,985.0,0.0,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0003,C000495,MC000698,APT001694,PERIODIC,ENGINE_OIL_CHANGE,36228.7,2023-09-01,15.0,APPOINTMENT,2023-06-07 18:02:00,36785,MANUAL,VALID,0,DELIVERED,2023-06-07 18:02:00,2023-06-07 17:26:00,2023-06-07 16:21:00,Genel bakım ve kontroller talep edildi.,,127,700.0,285.0,0.0,177.29999999999998,1162.3,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,0.0,,,0,0.0721481,,
SVC003026,1220.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0003,C000495,MC000698,APT001695,PERIODIC,ENGINE_OIL_CHANGE,41784.7,2024-06-07,23.0,APPOINTMENT,2024-01-10 12:32:00,42072,CUSTOMER_REPORTED,VALID,0,DELIVERED,2024-01-10 12:32:00,2024-01-10 13:39:00,2024-01-10 16:37:00,Genel bakım ve kontroller talep edildi.,,63,590.0,630.0,0.0,244.0,1464.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,15.0,556.3000000000029,,,0,0.0807826,,
SVC003027,1605.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0003,C000495,MC000698,APT001696,PERIODIC,ENGINE_OIL_CHANGE,52257.3,2025-08-26,8.0,APPOINTMENT,2025-05-05 14:44:00,52477,MANUAL,VALID,0,DELIVERED,2025-05-05 14:44:00,2025-05-05 17:21:00,2025-05-06 13:28:00,Periyodik bakım zamanı geldi.,,145,1110.0,495.0,0.0,321.0,1926.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,23.0,287.3000000000029,,,0,0.0987918,,
SVC003028,1845.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0003,C000495,MC000698,,PERIODIC,ENGINE_OIL_CHANGE,57477.2,2026-05-05,15.0,WALK_IN,2025-11-20 11:10:00,57806,MANUAL,VALID,0,DELIVERED,2025-11-20 11:10:00,2025-11-20 17:19:00,2025-11-20 09:25:00,Kilometre bakımı için servise getirildi.,,80,1090.0,755.0,0.0,369.0,2214.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,8.0,219.6999999999971,,,0,0.100371,,
SVC003029,2576.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0010,C000496,MC000699,APT001697,PERIODIC,ENGINE_OIL_CHANGE,34125.0,2024-09-19,19.0,APPOINTMENT,2024-06-05 16:08:00,34884,MANUAL,VALID,0,DELIVERED,2024-06-05 16:08:00,2024-06-05 10:12:00,2024-06-05 17:21:00,Genel bakım ve kontroller talep edildi.,,115,1640.0,936.0,0.0,515.2,3091.2,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,0.0,,,0,0.0421819,,
SVC003030,1026.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0010,C000496,MC000699,APT001698,PERIODIC,ENGINE_OIL_CHANGE,37883.8,2025-06-05,0.0,APPOINTMENT,2024-08-24 09:34:00,37894,MANUAL,VALID,0,DELIVERED,2024-08-24 09:34:00,2024-08-24 09:33:00,2024-08-24 14:57:00,Kilometre bakımı için servise getirildi.,,166,580.0,446.0,0.0,205.20000000000002,1231.2,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,19.0,759.0,,,0,0.0447858,,
SVC003031,2231.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0010,C000496,MC000699,APT001699,PERIODIC,ENGINE_OIL_CHANGE,40894.1,2025-08-24,15.0,APPOINTMENT,2024-12-04 14:24:00,41324,MANUAL,VALID,0,DELIVERED,2024-12-04 14:24:00,2024-12-04 11:07:00,2024-12-04 10:14:00,Genel bakım ve kontroller talep edildi.,,102,1260.0,971.0,0.0,446.20000000000005,2677.2,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,10.19999999999709,,,0,0.0447459,,
SVC003032,2930.0,0.1,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0010,C000496,MC000699,,PERIODIC,ENGINE_OIL_CHANGE,44323.5,2025-12-04,14.0,WALK_IN,2025-04-21 16:59:00,44896,MANUAL,VALID,0,DELIVERED,2025-04-21 16:59:00,2025-04-21 14:02:00,2025-04-21 15:17:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,125,2240.0,690.0,293.0,527.4,3164.4,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,15.0,429.90000000000146,,,0,0.0486923,,
SVC003033,3795.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0010,C000496,MC000699,APT001700,PERIODIC,ENGINE_OIL_CHANGE,47895.5,2026-04-21,31.0,APPOINTMENT,2025-08-18 13:12:00,49170,MANUAL,VALID,0,DELIVERED,2025-08-18 13:12:00,2025-08-18 09:50:00,2025-08-18 14:51:00,Kilometre bakımı için servise getirildi.,,118,2350.0,1445.0,0.0,759.0,4554.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,14.0,572.5,,,0,0.0530306,,
SVC003034,2370.0,0.03,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0010,C000496,MC000699,APT001701,PERIODIC,ENGINE_OIL_CHANGE,52169.6,2026-08-18,30.0,APPOINTMENT,2025-12-08 10:04:00,52851,MANUAL,VALID,0,DELIVERED,2025-12-08 10:04:00,2025-12-08 11:13:00,2025-12-10 14:07:00,Genel bakım ve kontroller talep edildi.,,125,1350.0,1020.0,71.1,459.78000000000003,2758.6800000000003,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,31.0,1274.5,,,0,0.0548616,,
SVC003035,1980.0,0.03,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0010,C000496,MC000699,APT001702,PERIODIC,ENGINE_OIL_CHANGE,55851.5,2026-12-08,23.0,APPOINTMENT,2026-05-06 16:59:00,56698,MANUAL,VALID,0,DELIVERED,2026-05-06 16:59:00,2026-05-06 13:16:00,2026-05-06 13:16:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,103,1620.0,360.0,59.4,384.12,2304.72,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,30.0,681.4000000000015,,,0,0.0611251,,
SVC003036,670.0,0.0,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0010,C000497,MC000700,APT001703,PERIODIC,ENGINE_OIL_CHANGE,15135.9,2022-05-09,12.0,APPOINTMENT,2022-04-07 09:57:00,15897,MANUAL,VALID,0,DELIVERED,2022-04-07 09:57:00,2022-04-07 09:15:00,2022-04-07 17:40:00,Kilometre bakımı için servise getirildi.,,71,370.0,300.0,0.0,120.6,790.6,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,0.0,,,0,0.0244151,,
SVC003037,500.0,0.0,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0010,C000497,MC000700,,PERIODIC,GENERAL_SAFETY_INSPECTION,,,0.0,WALK_IN,2023-02-18 17:00:00,23169,MANUAL,VALID,0,DELIVERED,2023-02-18 17:00:00,2023-02-18 09:12:00,2023-02-20 13:17:00,Motosiklet çalışıyor ancak ciddi performans kaybı var.,,182,500.0,0.0,0.0,90.0,590.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,12.0,761.1000000000004,,,0,0.0330963,,
SVC003038,3305.0,0.05,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0010,C000497,MC000700,APT001704,PERIODIC,ENGINE_OIL_CHANGE,47937.3,2026-05-12,11.0,APPOINTMENT,2025-10-29 17:20:00,48451,MANUAL,VALID,0,DELIVERED,2025-10-29 17:20:00,2025-10-29 15:59:00,2025-10-29 10:14:00,Genel bakım ve kontroller talep edildi.,,69,1820.0,1485.0,165.25,627.95,3767.7,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,12.0,761.1000000000004,,,0,0.0468784,,
SVC003039,3665.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C000498,MC000701,,PERIODIC,ENGINE_OIL_CHANGE,39349.4,2024-09-26,8.0,WALK_IN,2024-07-13 14:26:00,39657,MANUAL,VALID,0,DELIVERED,2024-07-13 14:26:00,2024-07-13 15:13:00,2024-07-13 14:21:00,Periyodik bakım zamanı geldi.,,78,1390.0,2275.0,0.0,733.0,4398.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,0.0,,,0,0.0393521,,
SVC003040,796.0,0.0,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0008,C000499,MC000702,APT001705,PERIODIC,ENGINE_OIL_CHANGE,9065.0,2023-08-22,7.0,APPOINTMENT,2023-06-01 15:47:00,9271,MANUAL,VALID,0,DELIVERED,2023-06-01 15:47:00,2023-06-01 15:21:00,2023-06-01 13:03:00,Periyodik bakım zamanı geldi.,,129,620.0,176.0,0.0,143.28,939.28,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,0.0,,,0,0.0212936,,
SVC003041,1046.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0008,C000499,MC000702,APT001706,PERIODIC,ENGINE_OIL_CHANGE,12270.5,2024-06-01,6.0,APPOINTMENT,2023-09-16 10:40:00,12709,CUSTOMER_REPORTED,VALID,0,DELIVERED,2023-09-16 10:40:00,2023-09-16 13:29:00,2023-09-16 16:53:00,Periyodik bakım zamanı geldi.,,133,870.0,176.0,0.0,209.20000000000002,1255.2,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,7.0,206.0,,,0,0.0245465,,
SVC003042,900.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0008,C000499,MC000702,APT001707,PERIODIC,ENGINE_OIL_CHANGE,15708.8,2024-09-16,19.0,APPOINTMENT,2024-01-15 09:48:00,16147,MANUAL,VALID,0,DELIVERED,2024-01-15 09:48:00,2024-01-15 14:38:00,2024-01-16 17:17:00,Kilometre bakımı için servise getirildi.,,68,660.0,240.0,0.0,180.0,1080.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,6.0,438.5,,,0,0.0258538,,
SVC003043,2650.0,0.03,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0008,C000499,MC000702,APT001708,PERIODIC,ENGINE_OIL_CHANGE,22502.1,2025-05-06,0.0,APPOINTMENT,2024-08-05 08:11:00,22552,MANUAL,VALID,0,DELIVERED,2024-08-05 08:11:00,2024-08-05 08:51:00,2024-08-07 16:18:00,Genel bakım ve kontroller talep edildi.,,72,1740.0,910.0,79.5,514.1,3084.6,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,19.0,438.2000000000007,,,0,0.0310796,,
SVC003044,4960.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0008,C000499,MC000702,,REPAIR,FAULT_EVENT,,,,WALK_IN,2024-09-10 14:45:00,23895,MANUAL,VALID,0,DELIVERED,2024-09-10 14:45:00,2024-09-10 08:25:00,2024-09-11 16:53:00,Marş/çalışma problemi nedeniyle acil kontrol istendi.,,134,4110.0,850.0,0.0,992.0,5952.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,49.900000000001455,0.0,49.900000000001455,0,0.0289173,ENGINE,LOW
