service_id,workshop_id,customer_id,motorcycle_id,appointment_id,service_type_code,primary_trigger_task,trigger_due_km,trigger_due_date,service_delay_days,arrival_mode,received_at,odometer_km,mileage_source,mileage_quality_flag,is_mileage_estimated,status,estimated_delivery_at,completed_at,delivered_at,customer_complaint,technician_notes,labor_minutes_pre_task,labor_total,parts_total,discount_total,tax_total,grand_total,is_breakdown,is_warranty,capture_origin,data_origin,generator_version,random_seed,scenario_id,maintenance_overdue_days_pre_service,maintenance_overdue_km_pre_service,overdue_maintenance_days_at_failure,overdue_maintenance_km_at_failure,previous_failure_count,failure_hazard_score,primary_fault_component,failure_severity
SVC012479,WS0003,C002137,MC003036,APT007194,PERIODIC,ENGINE_OIL_CHANGE,17689.0,2026-01-03 20:21:53.544546629,0.0,APPOINTMENT,2025-02-21 17:24:16,17012,MANUAL,VALID,0,DELIVERED,2025-02-21 17:24:16,2025-02-21 17:24:16,2025-02-21 17:24:16,Genel bakım ve kontroller talep edildi.,,95,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,678.0,,,0,0.0254511,,
SVC012480,WS0003,C002137,MC003036,APT007195,PERIODIC,ENGINE_OIL_CHANGE,20012.0,2026-02-21 23:24:15.975800232,0.0,APPOINTMENT,2025-04-10 23:52:13,20194,MANUAL,VALID,0,DELIVERED,2025-04-10 23:52:13,2025-04-11 06:08:13,2025-04-11 06:08:13,Periyodik bakım zamanı geldi.,,141,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0297616,,
SVC012481,WS0003,C002137,MC003036,,PERIODIC,ENGINE_OIL_CHANGE,23194.0,2026-04-11 05:52:13.052695806,0.0,WALK_IN,2025-05-25 21:07:55,23451,MANUAL,VALID,0,DELIVERED,2025-05-25 21:07:55,2025-05-25 21:07:55,2025-05-25 21:07:55,Genel bakım ve kontroller talep edildi.,,149,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,182.0,,,0,0.0321205,,
SVC012482,WS0003,C002137,MC003036,,PERIODIC,ENGINE_OIL_CHANGE,26451.0,2026-05-26 03:07:54.844110355,0.0,WALK_IN,2025-07-08 01:41:16,26853,MANUAL,VALID,0,DELIVERED,2025-07-08 01:41:16,2025-07-08 01:41:16,2025-07-09 19:52:16,Genel bakım ve kontroller talep edildi.,,113,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,257.0,,,0,0.0355049,,
SVC012483,WS0003,C002137,MC003036,,PERIODIC,ENGINE_OIL_CHANGE,29853.0,2026-07-08 07:41:15.922622217,0.0,WALK_IN,2025-08-16 12:30:46,29822,CUSTOMER_REPORTED,VALID,0,DELIVERED,2025-08-16 12:30:46,2025-08-16 14:54:46,2025-08-18 14:40:46,Periyodik bakım zamanı geldi.,,168,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,402.0,,,0,0.0348321,,
SVC012484,WS0003,C002137,MC003036,APT007196,PERIODIC,ENGINE_OIL_CHANGE,32822.0,2026-08-16 18:30:45.509297400,0.0,APPOINTMENT,2025-09-26 03:44:42,33043,MANUAL,VALID,0,DELIVERED,2025-09-26 03:44:42,2025-09-26 06:42:42,2025-09-26 06:42:42,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,60,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0390426,,
SVC012485,WS0003,C002137,MC003036,,PERIODIC,ENGINE_OIL_CHANGE,36043.0,2026-09-26 09:44:42.376378030,0.0,WALK_IN,2025-11-08 01:47:22,35820,MANUAL,VALID,0,DELIVERED,2025-11-09 01:47:22,2025-11-08 22:12:22,2025-11-11 22:09:22,Genel bakım ve kontroller talep edildi.,,190,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,221.0,,,0,0.0406169,,
SVC012486,WS0003,C002137,MC003036,APT007197,PERIODIC,ENGINE_OIL_CHANGE,38820.0,2026-11-08 07:47:22.328088353,0.0,APPOINTMENT,2025-12-15 03:26:15,38140,MANUAL,VALID,0,DELIVERED,2025-12-15 03:26:15,2025-12-15 09:05:15,2025-12-15 09:05:15,Genel bakım ve kontroller talep edildi.,,135,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0389556,,
SVC012487,WS0003,C002137,MC003036,APT007198,PERIODIC,ENGINE_OIL_CHANGE,41140.0,2026-12-15 09:26:14.717988736,0.0,APPOINTMENT,2026-01-27 17:07:38,40363,MANUAL,VALID,0,DELIVERED,2026-01-27 17:07:38,2026-01-27 17:07:38,2026-01-27 17:07:38,Genel bakım ve kontroller talep edildi.,,115,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0434865,,
SVC012488,WS0003,C002137,MC003037,,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,WALK_IN,2025-07-05 14:01:00,15936,MANUAL,VALID,0,DELIVERED,2025-07-05 14:01:00,2025-07-05 14:28:00,2025-07-05 14:28:00,Genel bakım ve kontroller talep edildi.,,109,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0197377,,
SVC012489,WS0003,C002137,MC003037,APT007199,PERIODIC,ENGINE_OIL_CHANGE,18936.0,2026-07-05 20:01:00.000000000,0.0,APPOINTMENT,2025-10-29 12:42:09,18706,MANUAL,VALID,0,DELIVERED,2025-10-31 12:42:09,2025-11-01 05:47:09,2025-11-01 13:40:09,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,94,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0251472,,
SVC012490,WS0003,C002137,MC003037,APT007200,PERIODIC,ENGINE_OIL_CHANGE,21706.0,2026-10-29 18:42:08.984893440,0.0,APPOINTMENT,2026-03-26 03:18:50,21629,MANUAL,VALID,0,DELIVERED,2026-03-26 03:18:50,2026-03-26 03:18:50,2026-03-26 03:18:50,Periyodik bakım zamanı geldi.,,85,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.024517,,
SVC012491,WS0010,C002138,MC003038,APT007201,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,APPOINTMENT,2023-03-06 11:47:00,112811,MANUAL,VALID,0,DELIVERED,2023-03-06 11:47:00,2023-03-06 16:42:00,2023-03-06 16:42:00,Genel bakım ve kontroller talep edildi.,,95,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0550341,,
SVC012492,WS0010,C002138,MC003038,,PERIODIC,ENGINE_OIL_CHANGE,117811.0,2024-03-05 17:47:00.000000000,0.0,WALK_IN,2023-04-25 13:01:23,117695,MANUAL,VALID,0,DELIVERED,2023-04-25 13:01:23,2023-04-25 14:00:23,2023-04-26 14:34:23,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,80,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0697764,,
SVC012493,WS0010,C002138,MC003038,APT007202,BREAKDOWN,FAULT_EVENT,123484.2,2024-04-12 00:00:00.000000000,,WALK_IN,2023-06-02 01:35:00,122093,CUSTOMER_REPORTED,VALID,0,DELIVERED,2023-06-02 01:35:00,2023-06-02 01:35:00,2023-06-02 01:35:00,Periyodik bakım zamanı geldi.,,129,,,,,,1,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,0.0,0.0,0,0.0693854,ELECTRICAL,HIGH
SVC012494,WS0010,C002138,MC003038,,PERIODIC,ENGINE_OIL_CHANGE,127093.0,2024-06-01 07:34:59.691819800,0.0,WALK_IN,2023-07-20 18:25:29,127306,MANUAL,VALID,0,DELIVERED,2023-07-20 18:25:29,2023-07-21 01:41:29,2023-07-21 01:41:29,Kilometre bakımı için servise getirildi.,,148,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,1,0.0803712,,
SVC012495,WS0010,C002138,MC003038,APT007203,PERIODIC,ENGINE_OIL_CHANGE,132306.0,2024-07-20 00:25:28.604322861,0.0,APPOINTMENT,2023-09-24 17:47:50,135470,MANUAL,VALID,0,DELIVERED,2023-09-24 17:47:50,2023-09-24 17:47:50,2023-09-24 17:47:50,Kilometre bakımı için servise getirildi.,,110,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,213.0,,,1,0.0749752,,
SVC012496,WS0010,C002138,MC003038,APT007204,PERIODIC,ENGINE_OIL_CHANGE,140470.0,2024-09-23 23:47:49.635709453,0.0,APPOINTMENT,2023-11-05 13:36:02,139216,MANUAL,VALID,0,DELIVERED,2023-11-05 13:36:02,2023-11-05 13:36:02,2023-11-06 06:03:02,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,167,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,3164.0,,,1,0.0842725,,
SVC012497,WS0010,C002138,MC003038,,REPAIR,FAULT_EVENT,,,,WALK_IN,2023-12-06 13:49:18,141733,MANUAL,VALID,0,DELIVERED,2023-12-06 13:49:18,2023-12-06 18:38:18,2023-12-06 18:38:18,Sürüş sırasında motosiklet aniden stop etti.,,130,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,0.0,0.0,1,0.0929227,BRAKES,LOW
SVC012498,WS0010,C002138,MC003038,APT007205,PERIODIC,ENGINE_OIL_CHANGE,146733.0,2024-12-05 19:49:17.725364859,0.0,APPOINTMENT,2024-02-01 06:05:51,144099,MANUAL,VALID,0,DELIVERED,2024-02-01 06:05:51,2024-02-01 08:41:51,2024-02-02 00:33:51,Genel bakım ve kontroller talep edildi.,,90,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,2,0.1078232,,
SVC012499,WS0010,C002138,MC003038,,PERIODIC,ENGINE_OIL_CHANGE,149099.0,2025-01-31 12:05:51.420161040,0.0,WALK_IN,2024-04-06 07:52:19,149762,MANUAL,VALID,0,DELIVERED,2024-04-06 07:52:19,2024-04-06 07:52:19,2024-04-06 07:52:19,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,115,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,2,0.1057359,,
SVC012500,WS0010,C002138,MC003038,APT007206,REPAIR,FAULT_EVENT,217324.5,2026-05-22 00:00:00.000000000,,APPOINTMENT,2024-05-10 06:46:55,153424,MANUAL,VALID,0,DELIVERED,2024-05-10 06:46:55,2024-05-10 09:17:55,2024-05-10 09:17:55,Kilometre bakımı için servise getirildi.,,110,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,663.0,0.0,663.0,2,0.1172451,ENGINE,MEDIUM
SVC012501,WS0010,C002138,MC003038,APT007207,PERIODIC,ENGINE_OIL_CHANGE,158424.0,2025-05-10 12:46:54.855300979,0.0,APPOINTMENT,2024-06-18 05:10:46,157418,MANUAL,VALID,0,DELIVERED,2024-06-18 05:10:46,2024-06-18 09:22:46,2024-06-19 06:35:46,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,86,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,663.0,,,3,0.1089441,,
SVC012502,WS0010,C002138,MC003038,APT007208,PERIODIC,ENGINE_OIL_CHANGE,162418.0,2025-06-18 11:10:46.150361752,0.0,APPOINTMENT,2024-07-24 02:54:40,161673,MANUAL,VALID,0,DELIVERED,2024-07-24 02:54:40,2024-07-24 02:54:40,2024-07-25 22:57:40,Kilometre bakımı için servise getirildi.,,83,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,3,0.1363202,,
SVC012503,WS0010,C002138,MC003038,APT007209,PERIODIC,ENGINE_OIL_CHANGE,166673.0,2025-07-24 08:54:40.297265017,0.0,APPOINTMENT,2024-09-03 00:56:47,167215,MANUAL,VALID,0,DELIVERED,2024-09-03 00:56:47,2024-09-03 00:56:47,2024-09-04 02:18:47,Periyodik bakım zamanı geldi.,,91,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,3,0.1124272,,
SVC012504,WS0010,C002138,MC003038,,PERIODIC,ENGINE_OIL_CHANGE,172215.0,2025-09-03 06:56:46.532099449,0.0,WALK_IN,2024-10-07 18:36:07,171382,MANUAL,VALID,0,DELIVERED,2024-10-07 18:36:07,2024-10-07 20:02:07,2024-10-09 19:56:07,Kilometre bakımı için servise getirildi.,,157,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,542.0,,,3,0.1300429,,
SVC012505,WS0010,C002138,MC003038,,PERIODIC,ENGINE_OIL_CHANGE,176382.0,2025-10-08 00:36:07.093733749,0.0,WALK_IN,2024-11-15 07:57:55,175303,MANUAL,VALID,0,DELIVERED,2024-11-15 07:57:55,2024-11-15 07:57:55,2024-11-15 09:09:55,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,134,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,3,0.1294743,,
SVC012506,WS0010,C002138,MC003038,APT007210,PERIODIC,ENGINE_OIL_CHANGE,180303.0,2025-11-15 13:57:55.268500009,0.0,APPOINTMENT,2024-12-23 13:29:22,178276,MANUAL,VALID,0,DELIVERED,2024-12-23 13:29:22,2024-12-23 14:54:22,2024-12-23 17:34:22,Periyodik bakım zamanı geldi.,,147,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,3,0.1354116,,
SVC012507,WS0010,C002138,MC003038,APT007211,PERIODIC,ENGINE_OIL_CHANGE,183276.0,2025-12-23 19:29:22.052894817,0.0,APPOINTMENT,2025-02-18 23:16:22,181859,MANUAL,VALID,0,DELIVERED,2025-02-18 23:16:22,2025-02-19 07:25:22,2025-02-19 07:25:22,Periyodik bakım zamanı geldi.,,169,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,3,0.1344639,,
SVC012508,WS0010,C002138,MC003039,,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,WALK_IN,2023-01-30 10:22:00,69449,MANUAL,VALID,0,DELIVERED,2023-01-31 10:22:00,2023-01-31 10:41:00,2023-01-31 14:42:00,Kilometre bakımı için servise getirildi.,,194,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0517903,,
SVC012509,WS0010,C002138,MC003039,,PERIODIC,ENGINE_OIL_CHANGE,74449.0,2024-01-30 16:22:00.000000000,0.0,WALK_IN,2023-07-18 02:18:24,77557,MANUAL,VALID,0,DELIVERED,2023-07-18 02:18:24,2023-07-18 02:18:24,2023-07-18 02:18:24,Genel bakım ve kontroller talep edildi.,,95,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0658808,,
SVC012510,WS0010,C002138,MC003039,APT007212,PERIODIC,ENGINE_OIL_CHANGE,82557.0,2024-07-17 08:18:23.952594596,0.0,APPOINTMENT,2023-10-29 22:56:42,82558,MANUAL,VALID,0,DELIVERED,2023-10-29 22:56:42,2023-10-29 23:11:42,2023-10-29 23:27:42,Periyodik bakım zamanı geldi.,,121,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,3108.0,,,0,0.0548607,,
SVC012511,WS0010,C002138,MC003039,,REPAIR,FAULT_EVENT,93250.5,2024-11-14 00:00:00.000000000,,WALK_IN,2024-01-02 17:14:08,84551,MANUAL,VALID,0,DELIVERED,2024-01-02 17:14:08,2024-01-02 17:29:08,2024-01-02 17:29:08,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,86,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,1.0,0.0,1.0,0,0.0658667,TRANSMISSION,LOW
SVC012512,WS0010,C002138,MC003039,APT007213,PERIODIC,ENGINE_OIL_CHANGE,89551.0,2025-01-01 23:14:08.317368316,0.0,APPOINTMENT,2024-04-27 10:04:38,87512,MANUAL,VALID,0,DELIVERED,2024-04-27 10:04:38,2024-04-27 13:29:38,2024-04-27 15:19:38,Periyodik bakım zamanı geldi.,,119,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,1.0,,,1,0.0781529,,
SVC012513,WS0010,C002138,MC003039,APT007214,PERIODIC,ENGINE_OIL_CHANGE,92512.0,2025-04-27 16:04:37.836269060,0.0,APPOINTMENT,2024-09-24 13:21:51,94755,MANUAL,VALID,0,DELIVERED,2024-09-24 13:21:51,2024-09-24 13:21:51,2024-09-24 16:53:51,Genel bakım ve kontroller talep edildi.,,140,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,1,0.0755867,,
SVC012514,WS0010,C002138,MC003039,APT007215,PERIODIC,ENGINE_OIL_CHANGE,99755.0,2025-09-24 19:21:51.036846558,0.0,APPOINTMENT,2025-01-10 23:04:55,98322,MANUAL,VALID,0,DELIVERED,2025-01-10 23:04:55,2025-01-10 23:04:55,2025-01-10 23:04:55,Kilometre bakımı için servise getirildi.,,39,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,2243.0,,,1,0.0830152,,
SVC012515,WS0010,C002138,MC003039,APT007216,PERIODIC,ENGINE_OIL_CHANGE,103322.0,2026-01-11 05:04:54.747582610,0.0,APPOINTMENT,2025-06-28 05:26:52,103823,MANUAL,VALID,0,DELIVERED,2025-06-28 05:26:52,2025-06-28 06:21:52,2025-06-28 06:21:52,Kilometre bakımı için servise getirildi.,,120,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,1,0.0975002,,
SVC012516,WS0010,C002138,MC003040,APT007217,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,APPOINTMENT,2023-05-01 10:24:00,64871,MANUAL,VALID,0,DELIVERED,2023-05-01 10:24:00,2023-05-01 13:52:00,2023-05-02 17:22:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,100,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0484049,,
SVC012517,WS0010,C002138,MC003040,APT007218,PERIODIC,ENGINE_OIL_CHANGE,70871.0,2024-04-30 16:24:00.000000000,10.72,APPOINTMENT,2024-05-11 09:41:53,71296,MANUAL,VALID,0,DELIVERED,2024-05-11 09:41:53,2024-05-11 12:48:53,2024-05-11 12:48:53,Genel bakım ve kontroller talep edildi.,,82,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0627356,,
SVC012518,WS0010,C002138,MC003040,,PERIODIC,ENGINE_OIL_CHANGE,77296.0,2025-05-11 15:41:53.062386352,0.0,WALK_IN,2025-04-26 21:40:17,79550,MANUAL,VALID,0,DELIVERED,2025-04-26 21:40:17,2025-04-26 21:40:17,2025-04-27 01:28:17,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,96,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,10.720752314814815,425.0,,,0,0.0632296,,
SVC012519,WS0008,C002139,MC003041,APT007219,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,APPOINTMENT,2022-12-21 15:26:00,45243,MANUAL,VALID,0,DELIVERED,2022-12-21 15:26:00,2022-12-21 15:26:00,2022-12-21 15:26:00,Periyodik bakım zamanı geldi.,,94,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0342543,,
SVC012520,WS0008,C002139,MC003041,,PERIODIC,ENGINE_OIL_CHANGE,50243.0,2023-12-21 21:26:00.000000000,57.05,WALK_IN,2024-02-16 22:39:25,46720,MANUAL,VALID,0,DELIVERED,2024-02-16 22:39:25,2024-02-16 22:39:25,2024-02-16 23:26:25,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,50,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0525291,,
SVC012521,WS0004,C002140,MC003042,,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,WALK_IN,2026-02-28 13:44:00,25235,MANUAL,VALID,0,DELIVERED,2026-02-28 13:44:00,2026-02-28 13:44:00,2026-02-28 13:44:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,123,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0347614,,
SVC012522,WS0004,C002141,MC003043,APT007220,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,APPOINTMENT,2025-08-11 17:26:00,20735,MANUAL,VALID,0,DELIVERED,2025-08-12 17:26:00,2025-08-12 08:53:00,2025-08-12 12:24:00,Periyodik bakım zamanı geldi.,,86,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0229002,,
SVC012523,WS0004,C002141,MC003043,,PERIODIC,GENERAL_SAFETY_INSPECTION,23735.0,2026-08-11 23:26:00.000000000,0.0,WALK_IN,2025-12-03 16:00:33,23252,CUSTOMER_REPORTED,VALID,0,DELIVERED,2025-12-03 16:00:33,2025-12-03 16:00:33,2025-12-03 16:11:33,Yolda arıza sonrası servise getirildi.,,172,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0286918,,
SVC012524,WS0004,C002141,MC003043,,PERIODIC,ENGINE_OIL_CHANGE,26252.0,2026-12-03 22:00:32.605143220,0.0,WALK_IN,2026-04-09 17:56:58,25329,MANUAL,VALID,0,DELIVERED,2026-04-09 17:56:58,2026-04-09 19:27:58,2026-04-09 19:27:58,Kilometre bakımı için servise getirildi.,,142,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0290723,,
SVC012525,WS0004,C002141,MC003043,APT007221,PERIODIC,ENGINE_OIL_CHANGE,28329.0,2027-04-09 23:56:58.240244518,0.0,APPOINTMENT,2026-08-24 02:18:22,28097,MANUAL,VALID,0,DELIVERED,2026-08-24 02:18:22,2026-08-24 03:17:22,2026-08-24 03:17:22,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,121,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0309582,,
SVC012526,WS0004,C002141,MC003044,APT007222,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,APPOINTMENT,2024-09-02 11:20:00,3417,MANUAL,VALID,0,DELIVERED,2024-09-02 11:20:00,2024-09-02 11:22:00,2024-09-02 11:22:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,93,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0177917,,
SVC012527,WS0004,C002142,MC003045,APT007223,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,APPOINTMENT,2025-06-04 15:30:00,26623,MANUAL,VALID,0,DELIVERED,2025-06-04 15:30:00,2025-06-04 15:30:00,2025-06-04 16:23:00,Kilometre bakımı için servise getirildi.,,100,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0552696,,
SVC012528,WS0004,C002142,MC003045,APT007224,PERIODIC,ENGINE_OIL_CHANGE,32623.0,2026-06-04 21:30:00.000000000,0.0,APPOINTMENT,2026-01-07 18:00:00,30397,MANUAL,VALID,0,DELIVERED,2026-01-07 18:00:00,2026-01-08 00:59:00,2026-01-08 00:59:00,Periyodik bakım zamanı geldi.,,181,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0543878,,
SVC012529,WS0004,C002142,MC003045,APT007225,PERIODIC,ENGINE_OIL_CHANGE,36397.0,2027-01-07 23:59:59.869157580,0.0,APPOINTMENT,2026-08-24 23:59:59,34519,MANUAL,VALID,0,DELIVERED,2026-08-26 23:59:59,2026-08-27 04:36:59,2026-08-27 04:36:59,Periyodik bakım zamanı geldi.,,94,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0669849,,
SVC012530,WS0005,C002143,MC003046,APT007226,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,APPOINTMENT,2023-04-21 11:42:00,17031,MANUAL,VALID,0,DELIVERED,2023-04-21 11:42:00,2023-04-21 13:28:00,2023-04-22 10:08:00,Kilometre bakımı için servise getirildi.,,95,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0313267,,
SVC012531,WS0005,C002143,MC003046,APT007227,PERIODIC,ENGINE_OIL_CHANGE,20031.0,2024-04-20 17:42:00.000000000,0.0,APPOINTMENT,2023-09-01 16:47:14,20911,MANUAL,VALID,0,DELIVERED,2023-09-01 16:47:14,2023-09-01 16:47:14,2023-09-01 16:47:14,Kilometre bakımı için servise getirildi.,,110,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0423734,,
