motorcycle_id,customer_id,workshop_id,model_id,brand,model_name,category,powertrain_type,production_year,production_year_basis,first_registration_date,ownership_start_date,initial_mileage_km,initial_mileage_basis,observation_start_date,observation_end_date,vin_synthetic,plate_synthetic,is_active,data_origin,generator_version,random_seed,model_assignment_basis,notes,brand_risk_residual,model_risk_residual,chronic_risk_tier,warranty_months,warranty_km_limit
MC001375,C000963,WS0003,CFMOTO_250NK,CFMOTO,250NK,NAKED,ICE,2020,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2020-11-20,2025-02-03,27330,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2025-02-03,,RBSYN6936AD3F5115,SYN-35-001375,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,0.98988,1.00114,NORMAL,30,40000
MC001376,C000963,WS0003,HONDA_ACTIVA125,Honda,Activa 125,SCOOTER,ICE,2021,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2021-07-31,2024-08-20,20530,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2025-03-23,,RBSYN8A8304036755,SYN-35-001376,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.0482,NORMAL,36,30000
MC001377,C000964,WS0003,HONDA_ADV350,Honda,ADV350,BIG_SCOOTER,ICE,2021,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2021-06-02,2021-10-12,12900,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2022-05-16,,RBSYNB6C18D225526,SYN-35-001377,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.03946,ELEVATED,30,50000
MC001378,C000964,WS0003,HONDA_PCX125,Honda,PCX125,SCOOTER,ICE,2022,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2022-06-26,2022-06-29,360,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2022-07-15,,RBSYNEAA34F0E9B33,SYN-35-001378,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.02866,LOW,24,30000
MC001379,C000965,WS0008,YAMAHA_NMAX125,Yamaha,NMAX 125,SCOOTER,ICE,2023,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2023-02-07,2023-07-17,3280,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-08-02,,RBSYN25E80EFD04BB,SYN-27-001379,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00172,0.98342,NORMAL,30,30000
MC001380,C000966,WS0005,HONDA_PCX125,Honda,PCX125,SCOOTER,ICE,2020,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2020-09-12,2020-10-20,40040,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2022-07-25,,RBSYN0F8CC8B75741,SYN-07-001380,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.02866,NORMAL,24,30000
MC001381,C000967,WS0007,HONDA_DIO110,Honda,Dio 110,SCOOTER,ICE,2023,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2023-08-23,2023-12-29,5640,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2024-05-04,2024-11-19,RBSYN35A4134E9774,SYN-01-001381,0,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.05796,NORMAL,30,40000
MC001382,C000968,WS0010,TVS_RAIDER125,TVS,Raider 125,NAKED,ICE,2023,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2023-02-11,2023-03-14,2110,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-06-29,,RBSYN8E651CB1F163,SYN-26-001382,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00152,1.01811,NORMAL,36,30000
MC001383,C000968,WS0010,HONDA_PCX125,Honda,PCX125,SCOOTER,ICE,2020,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2020-01-10,2020-09-24,30880,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-08-20,,RBSYN2D9A6ECC5C83,SYN-26-001383,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.02866,NORMAL,24,30000
MC001384,C000969,WS0004,MONDIAL_WING50I,Mondial,Wing 50i,SCOOTER,ICE,2019,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2019-11-10,2022-05-29,43710,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2022-12-14,,RBSYN9C2755BE361F,SYN-16-001384,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00797,0.94044,NORMAL,24,50000
MC001385,C000969,WS0004,BAJAJ_NS200,Bajaj,Pulsar NS200 UG2,NAKED,ICE,2022,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2022-01-28,2022-03-18,6950,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-01-25,,RBSYNC13DA8A00CE8,SYN-16-001385,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,0.99955,0.9711,NORMAL,24,40000
MC001386,C000970,WS0001,TVS_JUPITER125,TVS,Jupiter 125,SCOOTER,ICE,2023,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2023-04-06,2023-06-27,3500,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-09-24,,RBSYN413C961BA851,SYN-34-001386,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00152,1.00334,NORMAL,36,40000
MC001387,C000971,WS0002,HONDA_SH125I,Honda,SH125i,SCOOTER,ICE,2021,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2021-02-10,2021-03-04,343,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2021-03-13,,RBSYN9A17149C1948,SYN-06-001387,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,0.96394,NORMAL,30,50000
MC001388,C000971,WS0002,HONDA_FORZA250,Honda,Forza 250,BIG_SCOOTER,ICE,2020,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2020-04-14,2021-03-30,6710,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2021-04-01,,RBSYN320DE9DA3EBF,SYN-06-001388,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.0545,NORMAL,24,40000
MC001389,C000972,WS0005,HONDA_SH125I,Honda,SH125i,SCOOTER,ICE,2023,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2023-02-15,2023-02-15,365,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-03-19,,RBSYN43392A483F5E,SYN-07-001389,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,0.96394,NORMAL,30,50000
MC001390,C000972,WS0005,HONDA_FORZA250,Honda,Forza 250,BIG_SCOOTER,ICE,2018,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2018-12-14,2020-11-21,85900,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-04-09,,RBSYN89483B4477F5,SYN-07-001390,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.0545,NORMAL,24,40000
MC001391,C000972,WS0005,HONDA_ACTIVA125,Honda,Activa 125,SCOOTER,ICE,2023,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2023-03-06,2023-04-03,800,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-04-04,,RBSYN9A9311B049B7,SYN-07-001391,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.0482,NORMAL,36,30000
MC001392,C000972,WS0005,TVS_JUPITER125,TVS,Jupiter 125,SCOOTER,ICE,2016,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2016-06-15,2018-10-22,68380,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-05-28,,RBSYN62377F6C1AD5,SYN-07-001392,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00152,1.00334,NORMAL,36,40000
MC001393,C000973,WS0003,MONDIAL_WING50I,Mondial,Wing 50i,SCOOTER,ICE,2022,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2022-05-09,2022-05-09,4130,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2022-12-11,,RBSYN0B8F4D280F34,SYN-35-001393,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00797,0.94044,NORMAL,24,50000
MC001394,C000974,WS0005,HONDA_PCX125,Honda,PCX125,SCOOTER,ICE,2022,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2022-02-26,2022-03-27,1645,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2022-05-14,2024-04-09,RBSYN69FA1D30CF2A,SYN-07-001394,0,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.02866,NORMAL,24,30000
MC001395,C000974,WS0005,HONDA_ACTIVA125,Honda,Activa 125,SCOOTER,ICE,2020,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2020-05-22,2021-06-29,17440,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2022-05-06,2024-04-09,RBSYN4C15B2F7BBDE,SYN-07-001395,0,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.0482,NORMAL,36,30000
MC001396,C000975,WS0008,HONDA_CB125F,Honda,CB125F,NAKED,ICE,2021,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2021-07-06,2021-07-08,80,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2021-07-09,,RBSYNB14333F29077,SYN-27-001396,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,0.97829,NORMAL,24,30000
MC001397,C000975,WS0008,SYM_JETX125,SYM,Jet X 125 TCS ABS,SCOOTER,ICE,2019,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2019-07-20,2021-01-06,9330,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2021-07-30,,RBSYNAE287150AFBE,SYN-27-001397,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00788,1.0578,NORMAL,30,30000
MC001398,C000976,WS0001,KUBA_CG50_PRO,Kuba,CG50 Pro,CUB,ICE,2025,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2025-05-16,2026-04-21,5460,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2026-07-20,,RBSYND746E0E27F82,SYN-34-001398,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,0.98564,0.95003,LOW,24,50000
MC001399,C000977,WS0001,TVS_JUPITER125,TVS,Jupiter 125,SCOOTER,ICE,2018,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2018-05-30,2020-05-28,30430,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-10-26,,RBSYND1ABE0743DC1,SYN-34-001399,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00152,1.00334,NORMAL,36,40000
MC001400,C000977,WS0001,KUBA_CG50_PRO,Kuba,CG50 Pro,CUB,ICE,2020,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2020-03-31,2021-02-10,41210,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-11-14,,RBSYN9AD8F1392D0A,SYN-34-001400,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,0.98564,0.95003,NORMAL,24,50000
MC001401,C000978,WS0004,MONDIAL_50_UAG,Mondial,50 UAG,CUB,ICE,2022,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2022-09-15,2023-11-02,13380,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2024-09-12,,RBSYN5A3E82D051B3,SYN-16-001401,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00797,1.05773,NORMAL,24,40000
MC001402,C000978,WS0004,MONDIAL_EXON50,Mondial,Exon 50,SCOOTER,ICE,2021,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2021-12-04,2024-07-22,15920,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2024-11-02,,RBSYN7035EF7E4DF3,SYN-16-001402,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00797,1.01991,NORMAL,24,40000
MC001403,C000979,WS0004,SYM_JETX125,SYM,Jet X 125 TCS ABS,SCOOTER,ICE,2018,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2018-09-15,2020-02-03,13890,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2021-06-23,,RBSYNB489BABAC611,SYN-16-001403,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00788,1.0578,NORMAL,30,30000
MC001404,C000980,WS0009,KTM_390_DUKE,KTM,390 Duke,NAKED,ICE,2023,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2023-06-05,2023-06-14,61,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-07-01,,RBSYNCF58ADA69852,SYN-55-001404,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00712,0.97659,NORMAL,36,40000
MC001405,C000981,WS0006,TVS_JUPITER125,TVS,Jupiter 125,SCOOTER,ICE,2019,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2019-01-10,2022-12-14,85870,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2024-04-08,,RBSYN3BAEAFAB5074,SYN-42-001405,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00152,1.00334,LOW,36,40000
MC001406,C000982,WS0003,TVS_APACHE_RTR200_4V,TVS,Apache RTR 200 4V FI,NAKED,ICE,2022,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2022-04-28,2024-02-07,14570,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2024-03-14,,RBSYN2C5D3AEDC379,SYN-35-001406,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00152,0.97452,NORMAL,36,40000
MC001407,C000982,WS0003,HONDA_PCX125,Honda,PCX125,SCOOTER,ICE,2024,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2024-04-13,2024-04-30,295,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2024-05-19,,RBSYN031F222A0E68,SYN-35-001407,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.02866,NORMAL,24,30000
MC001408,C000983,WS0006,MONDIAL_SFC_MINI_50EC,Mondial,SFC MINI 50ec,CUB,ICE,2022,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2022-01-01,2022-01-01,0,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2022-01-01,,RBSYNA2CF2DEB2028,SYN-42-001408,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00797,1.03632,NORMAL,36,30000
MC001409,C000984,WS0007,BAJAJ_DOMINAR250,Bajaj,Dominar D250,TOURING,ICE,2023,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2023-10-01,2024-05-02,11810,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2025-03-18,,RBSYN6B06C243B026,SYN-01-001409,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,0.99955,0.97682,NORMAL,24,30000
MC001410,C000984,WS0007,MONDIAL_WING50I,Mondial,Wing 50i,SCOOTER,ICE,2023,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2023-03-13,2024-11-12,11720,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2025-04-30,,RBSYN243EBD478D3F,SYN-01-001410,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00797,0.94044,LOW,24,50000
MC001411,C000985,WS0002,HONDA_ACTIVA125,Honda,Activa 125,SCOOTER,ICE,2023,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2023-04-20,2023-04-20,70,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-08-01,,RBSYN0571876DB7AF,SYN-06-001411,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.0482,NORMAL,36,30000
MC001412,C000985,WS0002,HONDA_CB125F,Honda,CB125F,NAKED,ICE,2021,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2021-06-14,2022-12-11,17740,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-09-13,,RBSYNFCA40FBE3E84,SYN-06-001412,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,0.97829,NORMAL,24,30000
MC001413,C000986,WS0008,MONDIAL_WING50I,Mondial,Wing 50i,SCOOTER,ICE,2019,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2019-09-07,2021-04-24,28240,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2022-11-25,,RBSYND2C5DE4E0CE6,SYN-27-001413,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00797,0.94044,NORMAL,24,50000
MC001414,C000987,WS0002,HONDA_PCX125,Honda,PCX125,SCOOTER,ICE,2018,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2018-08-03,2021-04-02,45740,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2022-05-17,2025-10-11,RBSYNA0799D3720B6,SYN-06-001414,0,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.02866,LOW,24,30000
MC001415,C000987,WS0002,TVS_RAIDER125,TVS,Raider 125,NAKED,ICE,2019,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2019-12-28,2021-08-25,47750,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2022-08-20,2025-10-11,RBSYN050C6D9BBBDF,SYN-06-001415,0,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00152,1.01811,NORMAL,36,30000
MC001416,C000988,WS0009,RKS_NEW_LIGHT_PRO,RKS,New Light Pro,CUB,ICE,2022,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2022-10-05,2023-07-11,46880,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2026-05-30,2026-08-25,RBSYNDED89638E955,SYN-55-001416,0,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,0.99105,0.96609,NORMAL,36,40000
MC001417,C000989,WS0008,MONDIAL_WING50I,Mondial,Wing 50i,SCOOTER,ICE,2025,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2025-03-04,2025-03-05,180,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2025-03-19,,RBSYN80D2CC606278,SYN-27-001417,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00797,0.94044,ELEVATED,24,50000
MC001418,C000990,WS0008,HONDA_PCX125,Honda,PCX125,SCOOTER,ICE,2020,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2020-04-14,2022-12-15,29700,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-02-25,,RBSYN9B010896E137,SYN-27-001418,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.02866,LOW,24,30000
MC001419,C000991,WS0002,HONDA_FORZA250,Honda,Forza 250,BIG_SCOOTER,ICE,2023,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2023-04-14,2024-08-09,9390,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2024-08-10,,RBSYN25BEC24F95C1,SYN-06-001419,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.0545,NORMAL,24,40000
MC001420,C000992,WS0006,RKS_NEW_LIGHT_PRO,RKS,New Light Pro,CUB,ICE,2021,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2021-09-07,2023-01-29,14940,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2025-02-13,,RBSYNB48F2BFE2E8C,SYN-42-001420,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,0.99105,0.96609,NORMAL,36,40000
MC001421,C000992,WS0006,HONDA_PCX125,Honda,PCX125,SCOOTER,ICE,2023,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2023-11-06,2025-03-15,30240,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2025-04-16,,RBSYNC2C83F81A057,SYN-42-001421,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.02866,LOW,24,30000
MC001422,C000993,WS0009,MONDIAL_50_UAG,Mondial,50 UAG,CUB,ICE,2025,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2025-03-19,2025-11-23,9520,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2026-03-22,,RBSYNFB9D57724D3B,SYN-55-001422,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00797,1.05773,NORMAL,24,40000
MC001423,C000994,WS0001,HONDA_PCX125,Honda,PCX125,SCOOTER,ICE,2020,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2020-12-24,2023-04-22,30270,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-09-26,,RBSYN0CFE56181AB2,SYN-34-001423,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.02866,NORMAL,24,30000
MC001424,C000994,WS0001,MONDIAL_WING50I,Mondial,Wing 50i,SCOOTER,ICE,2022,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2022-03-21,2022-09-08,9920,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-09-07,,RBSYNC22FC13EFCEF,SYN-34-001424,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00797,0.94044,NORMAL,24,50000
MC001425,C000995,WS0006,MONDIAL_SFC_MINI_50EC,Mondial,SFC MINI 50ec,CUB,ICE,2022,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2022-04-18,2022-07-30,10460,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2024-01-08,,RBSYN16751A3F07F5,SYN-42-001425,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00797,1.03632,LOW,36,30000
MC001426,C000995,WS0006,TVS_JUPITER125,TVS,Jupiter 125,SCOOTER,ICE,2021,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2021-08-14,2023-03-31,16770,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2024-01-06,,RBSYN92A318F43B7A,SYN-42-001426,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00152,1.00334,NORMAL,36,40000
MC001427,C000996,WS0004,KUBA_CG50_PRO,Kuba,CG50 Pro,CUB,ICE,2021,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2021-06-18,2021-06-29,690,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2021-07-07,,RBSYNE8475AF6B0DD,SYN-16-001427,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,0.98564,0.95003,NORMAL,24,50000
MC001428,C000997,WS0009,BAJAJ_NS125,Bajaj,Pulsar NS125,NAKED,ICE,2023,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2023-08-27,2024-05-01,23610,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2024-07-15,,RBSYN9912F3AD6ABE,SYN-55-001428,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,0.99955,1.02396,NORMAL,24,30000
MC001429,C000998,WS0004,MONDIAL_EXON50,Mondial,Exon 50,SCOOTER,ICE,2026,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2026-03-01,2026-03-07,210,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2026-03-23,,RBSYND9ADC33597D4,SYN-16-001429,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00797,1.01991,NORMAL,24,40000
MC001430,C000999,WS0007,TVS_JUPITER125,TVS,Jupiter 125,SCOOTER,ICE,2024,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2024-02-03,2024-02-27,4890,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2025-02-21,,RBSYN65C7CB3AC4AB,SYN-01-001430,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00152,1.00334,NORMAL,36,40000
