service_id,workshop_id,customer_id,motorcycle_id,appointment_id,service_type_code,primary_trigger_task,trigger_due_km,trigger_due_date,service_delay_days,arrival_mode,received_at,odometer_km,mileage_source,mileage_quality_flag,is_mileage_estimated,status,estimated_delivery_at,completed_at,delivered_at,customer_complaint,technician_notes,labor_minutes_pre_task,labor_total,parts_total,discount_total,tax_total,grand_total,is_breakdown,is_warranty,capture_origin,data_origin,generator_version,random_seed,scenario_id
SVC012891,WS0007,C002206,MC003139,APT007445,PERIODIC,ENGINE_OIL_CHANGE,136679.9,2025-03-11,17,APPOINTMENT,2024-04-27 12:13:00,137953,MANUAL,VALID,0,DELIVERED,2024-04-27 12:13:00,2024-04-27 11:32:00,2024-04-27 17:38:00,Genel bakım ve kontroller talep edildi.,,106,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012892,WS0007,C002206,MC003139,,PERIODIC,ENGINE_OIL_CHANGE,148328.7,2025-08-06,9,WALK_IN,2024-09-13 17:21:00,149068,MANUAL,VALID,0,DELIVERED,2024-09-13 17:21:00,2024-09-13 12:19:00,2024-09-13 14:28:00,Kilometre bakımı için servise getirildi.,,133,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012893,WS0007,C002206,MC003139,APT007446,PERIODIC,ENGINE_OIL_CHANGE,151318.5,2025-09-13,4,APPOINTMENT,2024-10-18 11:13:00,151618,MANUAL,VALID,0,DELIVERED,2024-10-18 11:13:00,2024-10-18 09:08:00,2024-10-18 11:16:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,73,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012894,WS0007,C002206,MC003139,APT007447,PERIODIC,ENGINE_OIL_CHANGE,156862.8,2025-11-29,18,APPOINTMENT,2025-01-23 09:39:00,158242,MANUAL,VALID,0,DELIVERED,2025-01-23 09:39:00,2025-01-23 15:55:00,2025-01-23 13:23:00,Genel bakım ve kontroller talep edildi.,,65,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012895,WS0007,C002206,MC003139,APT007448,PERIODIC,ENGINE_OIL_CHANGE,160491.7,2026-01-23,9,APPOINTMENT,2025-03-06 14:26:00,161088,MANUAL,VALID,0,DELIVERED,2025-03-06 14:26:00,2025-03-06 15:05:00,2025-03-06 12:31:00,Periyodik bakım zamanı geldi.,,103,,,,,,0,1,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012896,WS0007,C002206,MC003139,APT007449,PERIODIC,ENGINE_OIL_CHANGE,166097.7,2026-04-11,16,APPOINTMENT,2025-05-31 09:28:00,167728,MANUAL,VALID,0,DELIVERED,2025-05-31 09:28:00,2025-05-31 14:06:00,2025-05-31 12:48:00,Kilometre bakımı için servise getirildi.,,35,,,,,,0,1,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012897,WS0007,C002206,MC003139,APT007450,PERIODIC,ENGINE_OIL_CHANGE,169977.8,2026-05-31,5,APPOINTMENT,2025-07-09 14:27:00,170431,MANUAL,VALID,0,DELIVERED,2025-07-09 14:27:00,2025-07-09 09:44:00,2025-07-09 08:46:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,156,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012898,WS0007,C002206,MC003139,,PERIODIC,ENGINE_OIL_CHANGE,179328.1,2026-09-25,23,WALK_IN,2025-11-21 11:18:00,181431,MANUAL,VALID,0,DELIVERED,2025-11-21 11:18:00,2025-11-21 12:43:00,2025-11-21 08:53:00,Genel bakım ve kontroller talep edildi.,,127,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012899,WS0007,C002206,MC003139,APT007451,PERIODIC,ENGINE_OIL_CHANGE,194436.3,2027-04-27,0,APPOINTMENT,2026-05-25 11:36:00,194447,MANUAL,VALID,0,DELIVERED,2026-05-25 11:36:00,2026-05-25 12:11:00,2026-05-25 14:47:00,Genel bakım ve kontroller talep edildi.,,142,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012900,WS0006,C002207,MC003140,,PERIODIC,ENGINE_OIL_CHANGE,36162.3,2026-03-21,3,WALK_IN,2025-05-10 16:21:00,36550,MANUAL,VALID,0,DELIVERED,2025-05-10 16:21:00,2025-05-10 14:09:00,2025-05-10 13:26:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,115,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012901,WS0006,C002207,MC003140,,PERIODIC,ENGINE_OIL_CHANGE,41050.0,2026-05-10,23,WALK_IN,2025-07-19 09:45:00,43240,MANUAL,VALID,0,DELIVERED,2025-07-19 09:45:00,2025-07-19 11:09:00,2025-07-21 13:05:00,Periyodik bakım zamanı geldi.,,134,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012902,WS0006,C002207,MC003140,APT007452,PERIODIC,ENGINE_OIL_CHANGE,47740.1,2026-07-19,1,APPOINTMENT,2025-09-03 14:46:00,47874,MANUAL,VALID,0,DELIVERED,2025-09-03 14:46:00,2025-09-03 11:20:00,2025-09-03 15:18:00,Kilometre bakımı için servise getirildi.,,64,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012903,WS0006,C002207,MC003140,APT007453,PERIODIC,ENGINE_OIL_CHANGE,59003.7,2026-11-10,0,APPOINTMENT,2026-01-14 14:24:00,59046,MANUAL,VALID,0,DELIVERED,2026-01-18 14:24:00,2026-01-19 13:30:00,2026-01-19 12:43:00,Periyodik bakım zamanı geldi.,,84,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012904,WS0006,C002207,MC003140,,PERIODIC,ENGINE_OIL_CHANGE,68079.8,2027-03-21,4,WALK_IN,2026-05-13 15:49:00,68427,MANUAL,VALID,0,DELIVERED,2026-05-13 15:49:00,2026-05-13 16:57:00,2026-05-13 08:27:00,Periyodik bakım zamanı geldi.,,150,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012905,WS0001,C002208,MC003141,,PERIODIC,ENGINE_OIL_CHANGE,24066.5,2024-09-21,17,WALK_IN,2024-05-28 16:56:00,24656,CUSTOMER_REPORTED,VALID,0,DELIVERED,2024-05-28 16:56:00,2024-05-28 11:55:00,2024-05-28 10:34:00,Genel bakım ve kontroller talep edildi.,,126,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012906,WS0001,C002209,MC003142,,PERIODIC,ENGINE_OIL_CHANGE,10261.3,2023-02-19,0,WALK_IN,2022-10-28 11:06:00,10299,MANUAL,VALID,0,DELIVERED,2022-10-28 11:06:00,2022-10-28 13:32:00,2022-10-31 11:11:00,Periyodik bakım zamanı geldi.,,100,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012907,WS0001,C002209,MC003142,,PERIODIC,ENGINE_OIL_CHANGE,29022.1,2024-12-12,19,WALK_IN,2024-07-27 14:46:00,29639,MANUAL,VALID,0,DELIVERED,2024-07-27 14:46:00,2024-07-27 14:09:00,2024-07-27 13:29:00,Periyodik bakım zamanı geldi.,,74,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012908,WS0001,C002209,MC003142,,PERIODIC,ENGINE_OIL_CHANGE,35639.0,2025-07-27,21,WALK_IN,2025-03-13 16:41:00,36274,MANUAL,VALID,0,DELIVERED,2025-03-13 16:41:00,2025-03-13 09:17:00,2025-03-13 09:14:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,115,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012909,WS0001,C002209,MC003142,APT007454,PERIODIC,ENGINE_OIL_CHANGE,42274.1,2026-03-13,10,APPOINTMENT,2025-10-06 11:35:00,42568,MANUAL,VALID,0,DELIVERED,2025-10-06 11:35:00,2025-10-06 12:42:00,2025-10-06 10:57:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,150,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012910,WS0001,C002209,MC003143,,PERIODIC,ENGINE_OIL_CHANGE,8641.4,2023-04-19,4,WALK_IN,2022-09-22 09:42:00,8884,MANUAL,VALID,0,DELIVERED,2022-09-22 09:42:00,2022-09-22 12:31:00,2022-09-24 14:04:00,Kilometre bakımı için servise getirildi.,,84,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012911,WS0001,C002209,MC003143,APT007455,PERIODIC,ENGINE_OIL_CHANGE,12633.9,2023-09-22,0,APPOINTMENT,2022-11-14 13:28:00,12677,MANUAL,VALID,0,DELIVERED,2022-11-14 13:28:00,2022-11-14 14:02:00,2022-11-14 12:45:00,Kilometre bakımı için servise getirildi.,,139,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012912,WS0001,C002209,MC003143,,PERIODIC,ENGINE_OIL_CHANGE,16426.7,2023-11-14,0,WALK_IN,2023-01-14 11:05:00,16474,MANUAL,VALID,0,DELIVERED,2023-01-16 11:05:00,2023-01-16 09:56:00,2023-01-16 13:18:00,Kilometre bakımı için servise getirildi.,,147,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012913,WS0001,C002209,MC003143,APT007456,PERIODIC,ENGINE_OIL_CHANGE,28841.9,2024-06-09,3,APPOINTMENT,2023-07-29 13:54:00,28966,MANUAL,VALID,0,DELIVERED,2023-07-31 13:54:00,2023-07-31 15:27:00,2023-07-31 11:25:00,Periyodik bakım zamanı geldi.,,90,,,,,,0,1,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012914,WS0001,C002209,MC003143,,PERIODIC,ENGINE_OIL_CHANGE,32715.7,2024-07-29,1,WALK_IN,2023-09-27 15:59:00,32786,MANUAL,VALID,0,DELIVERED,2023-09-27 15:59:00,2023-09-27 16:24:00,2023-09-27 15:17:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,96,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012915,WS0001,C002209,MC003143,APT007457,PERIODIC,ENGINE_OIL_CHANGE,40799.8,2024-11-27,19,APPOINTMENT,2024-02-23 14:55:00,42096,CUSTOMER_REPORTED,VALID,0,DELIVERED,2024-02-23 14:55:00,2024-02-23 09:19:00,2024-02-24 11:03:00,Kilometre bakımı için servise getirildi.,,138,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012916,WS0001,C002209,MC003143,,PERIODIC,ENGINE_OIL_CHANGE,59962.0,2025-09-13,9,WALK_IN,2024-11-14 17:13:00,60409,CUSTOMER_REPORTED,VALID,0,DELIVERED,2024-11-14 17:13:00,2024-11-14 12:25:00,2024-11-14 13:39:00,Genel bakım ve kontroller talep edildi.,,106,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012917,WS0001,C002209,MC003143,APT007458,PERIODIC,ENGINE_OIL_CHANGE,72149.4,2026-03-27,22,APPOINTMENT,2025-06-16 17:37:00,73911,MANUAL,VALID,0,DELIVERED,2025-06-16 17:37:00,2025-06-16 17:20:00,2025-06-16 11:41:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,147,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012918,WS0001,C002209,MC003143,,REPAIR,UNSCHEDULED_EVENT,,,0,WALK_IN,2025-09-16 15:28:00,80097,MANUAL,VALID,0,DELIVERED,2025-09-16 15:28:00,2025-09-16 15:03:00,2025-09-16 10:29:00,Mekanik sorun şüphesiyle genel kontrol istendi.,,45,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012919,WS0001,C002209,MC003143,APT007459,PERIODIC,ENGINE_OIL_CHANGE,86334.1,2026-10-25,12,APPOINTMENT,2026-01-03 17:36:00,86919,MANUAL,VALID,0,DELIVERED,2026-01-03 17:36:00,2026-01-03 16:25:00,2026-01-03 10:13:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,84,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012920,WS0001,C002209,MC003143,APT007460,PERIODIC,ENGINE_OIL_CHANGE,90669.3,2027-01-03,1,APPOINTMENT,2026-03-26 15:45:00,90788,MANUAL,VALID,0,DELIVERED,2026-03-26 15:45:00,2026-03-26 15:46:00,2026-03-26 15:25:00,Periyodik bakım zamanı geldi.,,80,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012921,WS0001,C002209,MC003143,,PERIODIC,ENGINE_OIL_CHANGE,94538.2,2027-03-26,1,WALK_IN,2026-05-15 10:54:00,94638,MANUAL,VALID,0,DELIVERED,2026-05-15 10:54:00,2026-05-15 11:30:00,2026-05-15 14:34:00,Kilometre bakımı için servise getirildi.,,103,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012922,WS0001,C002209,MC003143,APT007461,PERIODIC,ENGINE_OIL_CHANGE,98387.6,2027-05-15,0,APPOINTMENT,2026-07-09 14:13:00,98417,MANUAL,VALID,0,DELIVERED,2026-07-09 14:13:00,2026-07-09 12:39:00,2026-07-09 13:22:00,Kilometre bakımı için servise getirildi.,,120,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012923,WS0004,C002211,MC003145,APT007462,PERIODIC,ENGINE_OIL_CHANGE,13093.7,2023-10-05,30,APPOINTMENT,2023-09-04 15:12:00,14093,MANUAL,VALID,0,DELIVERED,2023-09-04 15:12:00,2023-09-04 15:53:00,2023-09-04 12:55:00,Kilometre bakımı için servise getirildi.,,49,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012924,WS0004,C002211,MC003145,APT007463,PERIODIC,ENGINE_OIL_CHANGE,19092.9,2024-09-04,20,APPOINTMENT,2024-07-19 16:26:00,19536,MANUAL,VALID,0,DELIVERED,2024-07-19 16:26:00,2024-07-19 09:11:00,2024-07-19 17:13:00,Periyodik bakım zamanı geldi.,,114,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012925,WS0004,C002211,MC003145,,PERIODIC,ENGINE_OIL_CHANGE,24535.9,2025-07-19,9,WALK_IN,2025-06-09 09:38:00,24952,MANUAL,VALID,0,DELIVERED,2025-06-09 09:38:00,2025-06-09 15:10:00,2025-06-09 10:01:00,Periyodik bakım zamanı geldi.,,92,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012926,WS0004,C002211,MC003145,APT007464,PERIODIC,ENGINE_OIL_CHANGE,29951.8,2026-06-09,30,APPOINTMENT,2026-04-04 08:56:00,30817,CUSTOMER_REPORTED,VALID,0,DELIVERED,2026-04-04 08:56:00,2026-04-04 16:04:00,2026-04-04 10:59:00,Kilometre bakımı için servise getirildi.,,121,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012927,WS0008,C002212,MC003146,,BREAKDOWN,UNSCHEDULED_EVENT,,,0,WALK_IN,2025-12-25 10:09:00,85599,MANUAL,VALID,0,DELIVERED,2025-12-25 10:09:00,2025-12-25 08:16:00,2025-12-26 13:13:00,Yolda arıza sonrası servise getirildi.,,242,,,,,,1,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012928,WS0008,C002212,MC003146,APT007465,PERIODIC,ENGINE_OIL_CHANGE,88530.6,2026-10-09,0,APPOINTMENT,2026-04-22 16:35:00,88543,MANUAL,VALID,0,DELIVERED,2026-04-22 16:35:00,2026-04-22 11:44:00,2026-04-24 16:36:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,109,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012929,WS0002,C002213,MC003147,,BREAKDOWN,UNSCHEDULED_EVENT,,,0,WALK_IN,2021-08-04 12:53:00,7820,MANUAL,VALID,0,DELIVERED,2021-08-06 12:53:00,2021-08-06 09:04:00,2021-08-06 17:06:00,Motosiklet çalışıyor ancak ciddi performans kaybı var.,,174,,,,,,1,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012930,WS0002,C002213,MC003147,APT007466,PERIODIC,ENGINE_OIL_CHANGE,9086.0,2022-04-03,15,APPOINTMENT,2021-09-21 11:59:00,9460,MANUAL,VALID,0,DELIVERED,2021-09-21 11:59:00,2021-09-21 11:47:00,2021-09-22 14:38:00,Periyodik bakım zamanı geldi.,,176,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012931,WS0003,C002214,MC003149,,PERIODIC,ENGINE_OIL_CHANGE,71232.3,2026-01-09,13,WALK_IN,2025-10-16 11:43:00,71853,CUSTOMER_REPORTED,VALID,0,DELIVERED,2025-10-16 11:43:00,2025-10-16 15:43:00,2025-10-16 11:05:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,66,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012932,WS0003,C002214,MC003149,,PERIODIC,ENGINE_OIL_CHANGE,76853.2,2026-10-16,16,WALK_IN,2026-02-18 10:50:00,77328,MANUAL,VALID,0,DELIVERED,2026-02-18 10:50:00,2026-02-18 12:32:00,2026-02-18 12:16:00,Periyodik bakım zamanı geldi.,,113,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012933,WS0003,C002214,MC003149,,PERIODIC,ENGINE_OIL_CHANGE,82327.6,2027-02-18,1,WALK_IN,2026-07-04 15:32:00,82363,MANUAL,VALID,0,DELIVERED,2026-07-04 15:32:00,2026-07-04 17:27:00,2026-07-04 15:14:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,81,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012934,WS0003,C002214,MC003150,APT007467,REPAIR,UNSCHEDULED_EVENT,,,0,APPOINTMENT,2026-02-02 15:56:00,34139,MANUAL,VALID,0,DELIVERED,2026-02-02 15:56:00,2026-02-02 10:13:00,2026-02-02 17:42:00,Kullanıcı arıza kontrolü talep etti.,,92,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012935,WS0003,C002214,MC003150,APT007468,PERIODIC,ENGINE_OIL_CHANGE,34729.1,2026-07-03,14,APPOINTMENT,2026-03-16 16:54:00,35207,MANUAL,VALID,0,DELIVERED,2026-03-16 16:54:00,2026-03-16 16:12:00,2026-03-16 15:20:00,Kilometre bakımı için servise getirildi.,,65,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012936,WS0009,C002215,MC003151,APT007469,PERIODIC,ENGINE_OIL_CHANGE,10703.9,2026-08-15,1,APPOINTMENT,2026-01-20 13:46:00,10927,MANUAL,VALID,0,DELIVERED,2026-01-20 13:46:00,2026-01-20 12:10:00,2026-01-20 09:10:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,126,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012937,WS0009,C002216,MC003153,APT007470,PERIODIC,ENGINE_OIL_CHANGE,120403.6,2024-01-26,4,APPOINTMENT,2023-10-09 10:10:00,120503,MANUAL,VALID,0,DELIVERED,2023-10-09 10:10:00,2023-10-09 14:52:00,2023-10-09 08:59:00,Kilometre bakımı için servise getirildi.,,68,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012938,WS0009,C002216,MC003153,APT007471,REPAIR,UNSCHEDULED_EVENT,,,0,APPOINTMENT,2023-12-28 10:22:00,122772,CUSTOMER_REPORTED,VALID,0,DELIVERED,2023-12-28 10:22:00,2023-12-28 14:13:00,2023-12-28 11:29:00,Son günlerde anormal ses ve titreşim fark edildi.,,164,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012939,WS0009,C002216,MC003153,APT007472,PERIODIC,ENGINE_OIL_CHANGE,126632.8,2025-02-19,11,APPOINTMENT,2024-05-28 13:05:00,126924,MANUAL,VALID,0,DELIVERED,2024-05-28 13:05:00,2024-05-28 10:12:00,2024-05-28 15:18:00,Genel bakım ve kontroller talep edildi.,,122,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012940,WS0009,C002216,MC003153,APT007473,PERIODIC,ENGINE_OIL_CHANGE,129923.9,2025-05-28,0,APPOINTMENT,2024-08-06 15:27:00,129944,MANUAL,VALID,0,DELIVERED,2024-08-06 15:27:00,2024-08-06 13:33:00,2024-08-07 09:48:00,Kilometre bakımı için servise getirildi.,,64,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012941,WS0009,C002216,MC003153,APT007474,PERIODIC,ENGINE_OIL_CHANGE,136356.4,2025-10-28,0,APPOINTMENT,2025-02-17 13:28:00,136383,MANUAL,VALID,0,DELIVERED,2025-02-18 13:28:00,2025-02-18 15:32:00,2025-02-18 11:47:00,Genel bakım ve kontroller talep edildi.,,185,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012942,WS0009,C002216,MC003153,APT007475,PERIODIC,ENGINE_OIL_CHANGE,142496.5,2026-05-20,10,APPOINTMENT,2025-08-06 14:40:00,143180,MANUAL,VALID,0,DELIVERED,2025-08-06 14:40:00,2025-08-06 15:53:00,2025-08-07 11:48:00,Periyodik bakım zamanı geldi.,,35,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012943,WS0009,C002216,MC003153,APT007476,PERIODIC,ENGINE_OIL_CHANGE,153051.6,2027-03-16,5,APPOINTMENT,2026-06-01 12:17:00,153292,CUSTOMER_REPORTED,VALID,0,DELIVERED,2026-06-03 12:17:00,2026-06-03 13:46:00,2026-06-03 11:55:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,75,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012944,WS0009,C002217,MC003155,APT007477,PERIODIC,ENGINE_OIL_CHANGE,31203.4,2021-11-13,15,APPOINTMENT,2021-08-28 11:09:00,31644,MANUAL,VALID,0,DELIVERED,2021-08-28 11:09:00,2021-08-28 09:58:00,2021-08-28 11:51:00,Periyodik bakım zamanı geldi.,,154,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012945,WS0009,C002217,MC003155,APT007478,REPAIR,UNSCHEDULED_EVENT,,,0,APPOINTMENT,2022-07-06 09:29:00,37063,MANUAL,VALID,0,DELIVERED,2022-07-06 09:29:00,2022-07-06 13:18:00,2022-07-06 12:53:00,Son günlerde anormal ses ve titreşim fark edildi.,,180,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012946,WS0009,C002217,MC003155,,PERIODIC,ENGINE_OIL_CHANGE,36644.5,2022-08-28,25,WALK_IN,2022-07-20 14:35:00,37207,MANUAL,VALID,0,DELIVERED,2022-07-20 14:35:00,2022-07-20 08:41:00,2022-07-20 12:07:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,70,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012947,WS0009,C002217,MC003155,,PERIODIC,ENGINE_OIL_CHANGE,42206.8,2023-07-20,8,WALK_IN,2023-05-22 14:50:00,42335,MANUAL,VALID,0,DELIVERED,2023-05-22 14:50:00,2023-05-22 09:06:00,2023-05-22 09:20:00,Kilometre bakımı için servise getirildi.,,73,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012948,WS0002,C002219,MC003157,APT007479,PERIODIC,ENGINE_OIL_CHANGE,4142.7,2024-11-09,0,APPOINTMENT,2024-11-09 11:00:00,3955,MANUAL,VALID,0,DELIVERED,2024-11-09 11:00:00,2024-11-09 11:38:00,2024-11-11 11:16:00,Genel bakım ve kontroller talep edildi.,,35,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012949,WS0002,C002219,MC003157,APT007480,PERIODIC,ENGINE_OIL_CHANGE,8955.0,2025-11-09,9,APPOINTMENT,2025-11-18 14:54:00,7258,MANUAL,VALID,0,DELIVERED,2025-11-18 14:54:00,2025-11-18 12:13:00,2025-11-18 15:12:00,Periyodik bakım zamanı geldi.,,95,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC012950,WS0009,C002221,MC003159,,PERIODIC,ENGINE_OIL_CHANGE,5806.3,2024-01-10,0,WALK_IN,2023-08-10 11:19:00,5851,MANUAL,VALID,0,DELIVERED,2023-08-10 11:19:00,2023-08-10 17:02:00,2023-08-10 08:48:00,Kilometre bakımı için servise getirildi.,,97,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
